idgruplac,verificado,tipo,nombre,lugar,revista,issn,fecha,volumen,fasciculo,paginas,doi,autores
00000000008160,True,Publicado en revista especializada,"mHealth in Low- and Middle-Income Countries: Status, Requirements and Strategies",Países Bajos,Studies in Health Technology and Informatics,0926-9630,2015,211,N/A,179 - 187,10.3233/978-1-61499-516-6-79,"DIEGO MAURICIO LOPEZ GUTIERREZ, BERND BLOBEL"
00000000008160,True,Publicado en revista especializada,Challenges of SOA adoption in the Telco domain for Latin American researchers,Colombia,Revista Facultad De Ingeniería,0121-1129,2015,24,39,9 - 19,,JUAN CARLOS CORRALES MUNOZ
00000000008160,True,Publicado en revista especializada,Water quality warnings based on cluster analysis in Colombian river basins,Colombia,Sistemas &amp; Telemática,1692-5238,2015,13,33,9 - 26,10.18046/syt.v13i33.2077,"JUAN CARLOS CORRALES MUNOZ, DAVID CAMILO CORRALES MUNOZ"
00000000008160,True,Publicado en revista especializada,Primer Programa Universitario de diplomado virtual y Maestría en Informática Biomédica en el Perú,No Aplica,Revista Peruana de Medicina Experimental y Salud Publica,1726-4634,2015,32,2,356 - 360,10.17843/rpmesp.2015.322.1632,"PATRICIA GARCIA, MIGUEL ESGOAVIL, MAGALY BLAS, WALTER CURIOSO, DIEGO MAURICIO LOPEZ GUTIERREZ"
00000000008160,True,Publicado en revista especializada,Smart TV-Smartphone Multiscreen Interactive Middleware for Public Displays,Estados Unidos,The Scientific World Journal,1537-744X,2015,2015,N/A,1 - 14,10.1155/2015/534949,"FRANCISO ORLANDO MARTINEZ PABON, JAIME CAICEDO GUERRERO, JHON JAIRO IBARRA SAMBONI, GUSTAVO ADOLFO RAMIREZ GONZALEZ, DAVINIA HERNANDEZ-LEO"
00000000008160,True,Publicado en revista especializada,Business Processes Retrieval Based on Multimodal Search and Lingo Clustering Algorithm,Brasil,IEEE Latin America Transactions,1548-0992,2015,13,3,769 - 776,10.1109/TLA.2015.7069103,JUAN CARLOS CORRALES MUNOZ
00000000008160,True,Publicado en revista especializada,Pervasive NFC-based solution for the analysis of tourism data in an environment of smart cities,Colombia,Sistemas &amp; Telemática,1692-5238,2015,13,32,41 - 60,10.18046/syt.v13i32.2016,"ELIANA ANDREA CONCHA AGREDO, LUIS CARLOS MARTINEZ ACOSTA, ANGELA ROCIO CHANTRE ASTAIZA, GUSTAVO ADOLFO RAMIREZ GONZALEZ"
00000000008160,True,Publicado en revista especializada,A multi level approach for business process retrieval,Colombia,Revista Ingenierías Universidad De Medellín,1692-3324,2015,14,26,177 - 189,10.22395/RIUM.V14N26A11,JUAN CARLOS CORRALES MUNOZ
00000000008160,True,Publicado en revista especializada,Towards Detecting Crop Diseases and Pest by Supervised Learning,Colombia,Ingenieria y Universidad,0123-2126,2015,19,1,207 - 228,10.11144/Javeriana.iyu19-1.tdcd,"JUAN CARLOS CORRALES MUNOZ, DAVID CAMILO CORRALES MUNOZ"
00000000008160,True,Publicado en revista especializada,Building a Nasa Yuwe Language Test Collection,Alemania,Lecture Notes in Computer Science,0302-9743,2015,9041,N/A,112 - 123,10.1007/978-3-319-18111-0_9,JUAN CARLOS CORRALES MUNOZ
00000000008160,True,Publicado en revista especializada,An Empirical Multi-classifier for Coffee Rust Detection in Colombian Crops,Colombia,Lecture Notes in Computer Science,0302-9743,2015,9155,N/A,60 - 74,10.1007/978-3-319-21404-7_5,"JUAN CARLOS CORRALES MUNOZ, DAVID CAMILO CORRALES MUNOZ"
00000000008160,True,Publicado en revista especializada,Graph Patterns as Representation of Rules Extracted from Decision Trees for Coffee Rust Detection,Colombia,Communications in Computer and Information Science,1865-0929,2015,544,N/A,405 - 414,10.1007/978-3-319-24129-6_35,"JUAN CARLOS CORRALES MUNOZ, EMMANUEL GERARDO LASSO SAMBONY"
00000000008160,True,Publicado en revista especializada,Dynamic Reconfiguration of Composite Convergent Services Supported by Multimodal Search,Alemania,Lecture Notes in Business Information Processing,1865-1348,2015,208,N/A,127 - 139,10.1007/978-3-319-19027-3_11,JUAN CARLOS CORRALES MUNOZ
00000000008160,True,Publicado en revista especializada,Valoración de Sistemas Ubicuos Basados en e-Campus y Near Field Communication en un Ambiente Universitario,Colombia,Sistemas &amp; Telemática,1692-5238,2014,11,27,55 - 76,10.18046/syt.v11i27.1695,"CATALINA IBETH CORDOBA PALADINEZ, MARLON FELIPE BURBANO FERNANDEZ, HECTOR FABIO LAME LOPEZ, MANUEL FERNANDO SALAZAR AVIRAMA, GUSTAVO ADOLFO RAMIREZ GONZALEZ, MARIO FERNANDO SOLARTE SARASTY"
00000000008160,True,Publicado en revista especializada,HACIA UN METAMODELO PARA LA GESTIÓN AMBIENTAL DE LOS RECURSOS HIDROLÓGICOS,Colombia,Lámpsakos,2145-4086,2014,12,,92 - 100,,JUAN CARLOS CORRALES MUNOZ
00000000008160,True,Publicado en revista especializada,Continuous Optimization Based on a Hybridization of Differential Evolution with K-means,Estados Unidos,Lecture Notes in Computer Science,0302-9743,2014,8864,,381 - 392,10.1007/978-3-319-12027-0_31,"JUAN CARLOS CORRALES MUNOZ, CARLOS ALBERTO COBOS LOZADA"
00000000008160,True,Publicado en revista especializada,Policy-driven management of personal health information for enhancing interoperability,Países Bajos,Studies in Health Technology and Informatics,0926-9630,2014,205,N/A,463 - 467,25160227,"BERND BLOBEL, PEKKA RUOTSALAINEN, DIEGO MAURICIO LOPEZ GUTIERREZ, CAROLINA GONZALEZ, CAROLINA GONZALEZ SERRANO"
00000000008160,True,Publicado en revista especializada,Early warning system for coffee rust disease based on error correcting output codes: a proposal,Colombia,Revista Ingenierías Universidad De Medellín,1692-3324,2014,13,25,57 - 64,,"JUAN CARLOS CORRALES MUNOZ, DAVID CAMILO CORRALES MUNOZ"
00000000008160,True,Publicado en revista especializada,Automated context aware composition of Advanced Telecom Services for environmental early warnings,Estados Unidos,Expert Systems with Applications,0957-4174,2014,41,13,5907 - 5916,10.1016/j.eswa.2014.03.045,"JUAN CARLOS CORRALES MUNOZ, JOSE ARMANDO ORDONEZ CORDOBA"
00000000008160,True,Publicado en revista especializada,Diseño de un modelo funcional de gestión soportado en servicios RESTful para gestión integrada de redes y servicios de T-Learning,Colombia,Sistemas &amp; Telemática,1692-5238,2014,12,29,49 - 65,,EMIGDIO ANDRES LARA SILVA
00000000008160,True,Publicado en revista especializada,Aproximación a un modelo de aprovisionamiento de servicios convergentes,Colombia,Revista Ingenierías Universidad De Medellín,1692-3324,2014,13,25,207 - 225,,JUAN CARLOS CORRALES MUNOZ
00000000008160,True,Publicado en revista especializada,Semantic Annotation of SOAP Web Services based on Word Sense Disambiguation Techniques,Colombia,Ingenieria y Universidad,0123-2126,2014,18,2,369 - 392,10.11144/Javeriana.IYU18-2.sasw,"JUAN CARLOS CORRALES MUNOZ, LEANDRO ORDONEZ ANTE"
00000000008160,True,Publicado en revista especializada,Towards an intelligent decision support system for public health surveillance - a qualitative analysis of information needs.,Austria,Studies in Health Technology and Informatics,0926-9630,2014,202,N/A,44 - 47,,"MARITZA FERNANDA MERA GAONA, CAROLINA GONZALEZ, DIEGO MAURICIO LOPEZ GUTIERREZ, CAROLINA GONZALEZ SERRANO"
00000000008160,True,Publicado en revista especializada,Towards Assisted Moderation in Online Healthcare Social Networks: Improving Trust in YouTube Searches.,Austria,Studies in Health Technology and Informatics,0926-9630,2014,200,N/A,146 - 152,,"DANIEL CANON, DIEGO MAURICIO LOPEZ GUTIERREZ, BERND BLOBEL"
00000000008160,True,Publicado en revista especializada,Design and implementation of a personal health record system for diabetes mellitus type 2 monitoring.,Austria,Studies in Health Technology and Informatics,0926-9630,2014,200,N/A,167 - 169,,"JESUS DAVID CERON, MIGUEL GUTIERREZ, GUILLERMO ANTONIO GOMEZ F, DIEGO MAURICIO LOPEZ GUTIERREZ, ROSA ELVIRA ALVAREZ, CAROLINA GONZALEZ, CAROLINA GONZALEZ SERRANO, CARLOS HERNAN SIERRA TORRES"
00000000008160,True,Publicado en revista especializada,A Personal Health Record System for Diabetes Care Conforming to the ISO 16527 Interoperability Requirements.,Austria,Studies in Health Technology and Informatics,0926-9630,2014,200,N/A,49 - 55,,"JESUS DAVID CERON, GUILLERMO ANTONIO GOMEZ F, DIEGO MAURICIO LOPEZ GUTIERREZ, CAROLINA GONZALEZ, BERND BLOBEL, CAROLINA GONZALEZ SERRANO"
00000000008160,True,Publicado en revista especializada,A new dataset for coffee rust detection in Colombian crops base on classifiers,Colombia,Sistemas &amp; Telemática,1692-5238,2014,12,29,9 - 23,,"JUAN CARLOS CORRALES MUNOZ, DAVID CAMILO CORRALES MUNOZ"
00000000008160,True,Publicado en revista especializada,Towards automated biomedical ontology harmonization.,Austria,Studies in Health Technology and Informatics,0926-9630,2014,200,N/A,62 - 68,,"GUSTAVO ANDRES URIBE GOMEZ, DIEGO MAURICIO LOPEZ GUTIERREZ, BERND BLOBEL"
00000000008160,True,Publicado en revista especializada,A vital signs telemonitoring system - interoperability supported by a personal health record systema and a cloud service,Austria,Studies in Health Technology and Informatics,0926-9630,2014,200,N/A,124 - 130,,"MIGUEL GUTIERREZ, ALEJANDRO CAJIAO, JOSE HIDALGO, JESUS DAVID CERON, DIEGO MAURICIO LOPEZ GUTIERREZ, VICTOR MANUEL QUINTERO FLOREZ, ALVARO RENDON GALLON"
00000000008160,True,Publicado en revista especializada,A mobile system for the collection of clinical data and EEG signals by using the sana platform,Austria,Studies in Health Technology and Informatics,0926-9630,2014,200,N/A,116 - 123,,"DIEGO FRANCISCO INSUASTY NARVAEZ, RAFAEL ESTEBAN CERON, DIEGO MAURICIO LOPEZ GUTIERREZ"
00000000008160,True,Publicado en revista especializada,Systematic Review of Interventions Supported by ICT for the Prevention Treatment of Occupational Stress.,Austria,Studies in Health Technology and Informatics,0926-9630,2014,200,N/A,71 - 80,,"SANTIAGO NARVAEZ, ANGELA MARIA TOBAR SOTELO, DIEGO MAURICIO LOPEZ GUTIERREZ"
00000000008160,True,Publicado en revista especializada,Web and Telco Service Integration: A Dynamic and Adaptable Approach,Estados Unidos,International Journal of Advanced Computer Science and Applications,2156-5570,2014,5,5,132 - 138,10.14569/IJACSA.2014.050520,JUAN CARLOS CORRALES MUNOZ
00000000008160,True,Publicado en revista especializada,Monitoring Virtual Nodes using mashups,Estados Unidos,Computer Networks,1389-1286,2014,64,N/A,55 - 70,10.1016/j.comnet.2014.02.007,"OSCAR MAURICIO CAICEDO RENDON, CARLOS RANIERY PAULA DOS SANTOS, ARTHUR SELLE JACOBS, LISANDRO ZAMBENEDETTI GRANVILLE"
00000000008160,True,Publicado en revista especializada,Modelo Conceptual Para El Despliegue De Publicidad Ubicua Soportado En Un Esquema De Cooperación Smart Tv Smartphone,Colombia,Ciencia E Ingeniería Neogranadina,0124-8170,2014,24,1,116 - 147,,"FRANCISCO ORLANDO MARTINEZ PABON, GUSTAVO ADOLFO RAMIREZ GONZALEZ, ANGELA ROCIO CHANTRE ASTAIZA"
00000000008160,True,Publicado en revista especializada,Sistema de recomendaciones para entornos de Digital Signage soportado en un esquema de cooperación smart tv-smartphone,Colombia,Revista Ingenierías Universidad De Medellín,1692-3324,2014,13,24,181 - 196,,"FRANCISCO ORLANDO MARTINEZ PABON, VICTOR GARZON MARIN, JUAN CAMILO OSPINA QUINTERO, JHON JAIRO IBARRA SAMBONI, JAIME CAICEDO GUERRERO, ANGELA ROCIO CHANTRE ASTAIZA, GUSTAVO ADOLFO RAMIREZ GONZALEZ"
00000000008160,True,Publicado en revista especializada,Conceptual Model Formalization in a Semantic Interoperability Service Framework: Transforming Relational Database Schemas to OWL.,Austria,Studies in Health Technology and Informatics,0926-9630,2014,200,N/A,35 - 42,,"CARLOS BRAVO, CARLOS SUAREZ, CAROLINA GONZALEZ, DIEGO MAURICIO LOPEZ GUTIERREZ, BERND BLOBEL, CAROLINA GONZALEZ SERRANO"
00000000008160,True,Publicado en revista especializada,Análisis del comportamiento contextual del usuario y su relación con el consumo de aplicaciones móviles,Colombia,Revista Ingenierías Universidad De Medellín,1692-3324,2014,13,24,167 - 181,,JUAN CARLOS CORRALES MUNOZ
00000000008160,True,Publicado en revista especializada,MultiSearchBP: Entorno para búsqueda y agrupación de modelos de procesos de negocio,México,Polibits,1870-9044,2014,49,N/A,29 - 37,,JUAN CARLOS CORRALES MUNOZ
00000000008160,True,Publicado en revista especializada,HAUTO: Automated composition of convergent services based in HTN planning,Colombia,Ingenieria e Investigacion,0120-5609,2014,34,1,66 - 71,,"JUAN CARLOS CORRALES MUNOZ, JOSE ARMANDO ORDONEZ CORDOBA"
00000000008160,True,Publicado en revista especializada,Incorporación de recursos web como servicios de e-learning al sistema de gestión de aprendizaje .LRN: una revisión,Colombia,Tecnura,0123-921X,2014,18,39,165 - 180,,"FABINTON SOTELO GOMEZ, MARIO FERNANDO SOLARTE SARASTY"
00000000008160,True,Publicado en revista especializada,A topic modeling approach for web service annotation,Colombia,Revista Ingenierías Universidad De Medellín,1692-3324,2014,13,24,149 - 166,,JUAN CARLOS CORRALES MUNOZ
00000000008160,True,Publicado en revista especializada,Modelación lógica conceptual de un sistema tecnológico de trazabilidad turística,Colombia,Ingeniería Y Competitividad,0123-3033,2014,16,1,83 - 95,,"GUSTAVO ADOLFO RAMIREZ GONZALEZ, CAROLINA DELGADO HURTADO, ANGELA ROCIO CHANTRE ASTAIZA"
00000000008160,True,Publicado en revista especializada,Implementación de un mecanismo de despliegue automático de servicios convergentes en entornos JSLEE,Colombia,Sistemas &amp; Telemática,1692-5238,2014,12,28,91 - 111,,JUAN CARLOS CORRALES MUNOZ
00000000008160,True,Publicado en revista especializada,Valoración de sistemas ubicuos basados en e-Campus y Near Field Communication en un ambiente universitario,Colombia,Sistemas &amp; Telemática,1692-5238,2013,11,27,55 - 76,,"CATALINA IBETH CORDOBA PALADINEZ, MARLON FELIPE BURBANO FERNANDEZ, GUSTAVO ADOLFO RAMIREZ GONZALEZ, MARIO FERNANDO SOLARTE SARASTY"
00000000008160,True,Publicado en revista especializada,Adaptación del Algoritmo Genético para la creación de árboles de enrutamiento en una Red de Sensores Inalámbrica,Colombia,Lámpsakos,2145-4086,2013,10,N/A,34 - 42,,JUAN CARLOS CORRALES MUNOZ
00000000008160,True,Publicado en revista especializada,Fully automated resource retrieval in telecommunications and internet converged environments,Estados Unidos,Information Systems Frontiers,1387-3326,2013,16,1,77 - 93,10.1007/s10796-013-9457-2,JUAN CARLOS CORRALES MUNOZ
00000000008160,True,Publicado en revista especializada,Semantic enrichment and inference of relationships in an online social network,Colombia,Ingenieria y Universidad,0123-2126,2013,17,2,355 - 373,,JUAN CARLOS CORRALES MUNOZ
00000000008160,True,Publicado en revista especializada,Procedure for Building Semantic Indexes based on Domain-Specific Ontologies,Colombia,Entramado,1900-3803,2013,9,1,262 - 287,,"MIGUEL ANGEL NINO ZAMBRANO, GUSTAVO ADOLFO RAMIREZ GONZALEZ, CARLOS ALBERTO COBOS LOZADA"
00000000008160,True,Publicado en revista especializada,Case-based reasoning in Intelligent Health Decision Support Systems,Países Bajos,Studies in Health Technology and Informatics,0926-9630,2013,189,N/A,44 - 49,,"CAROLINA GONZALEZ, DIEGO MAURICIO LOPEZ GUTIERREZ, BERND BLOBEL, CAROLINA GONZALEZ SERRANO"
