idgruplac,verificado,tipo,nombre,lugar,revista,issn,fecha,volumen,fasciculo,paginas,doi,autores
00000000003369,True,Revisión (Survey),Código de ética para la investigación etnobiológica en América Latina,Brasil,Ethnoscientia,2448-1998,2018,3,2,1 - 6,10.22276/ethnoscientia.v3i2.174,OLGA LUCIA SANABRIA DIAGO
00000000003369,True,Publicado en revista especializada,"Trends in the chemical and pharmacological research on the tropical trees Calophyllum brasiliense and Calophyllum inophyllum, a global context. J. Gomez-Verjan, I. Gonzalez-Sanchez, E. Estrella-Parra, R. Reyes-Chilpa",Estados Unidos,Scientometrics,1588-2861,2015,105,,1019 - 1030,DOI 10.1007/s11192-015-1715-2,RICARDO REYES CHILPA
00000000003369,True,Publicado en revista especializada,"Linalool and β-pinene exert their antidepressant-like activity through the monoaminergic pathway. S. L. Guzmán-Gutiérrez, H. Bonilla-Jaime, R. Gómez-Cansino, R. Reyes-Chilpa",Estados Unidos,Advances In Life Sciences,2163-1387,2015,128,,24 - 29,,RICARDO REYES CHILPA
00000000003369,True,Publicado en revista especializada,Cosmovisiones y naturalezas en tres culturas indigenas de Colombia,México,Biologia (Poland),1336-9563,2015,13,2,5 - 20,,"ARTURO ARGUETA, OLGA LUCIA SANABRIA DIAGO"
00000000003369,True,Publicado en revista especializada,Ethnoagroforestry: integration of biocultural diversity for food sovereignty in Mexico,México,Journal of Ethnobiology and Ethnomedicine,1746-4269,2016,12,54,1 - 21,,DIDAC SANTOS FITA
00000000003369,True,Publicado en revista especializada,"Ethnobotany, phytochemistry and pharmacology of its tranquilizing properties",Brasil,Journal of Ethnopharmacology,1872-7573,2016,181,,221 - 228,,RICARDO REYES CHILPA
00000000003369,True,Publicado en revista especializada,Volatile organic compounds from Pachyrhizus ferrugineus and Pachyrhizus erosus (Fabaceae) leaves,Brasil,Boletin Latinoamericano y del Caribe de Plantas Medicinales y Aromaticas,0717-7917,2016,15,,175 - 181,,RICARDO REYES CHILPA
00000000003369,True,Publicado en revista especializada,Risk assessment of Soulatrolide and Mammea (A/BAþA/BB) coumarins from Calophyllum brasiliense by a toxicogenomic and toxicological approach. Food and Chemical Toxicology,No Aplica,Food and Chemical Toxicology,0278-6915,2016,91,,117 - 129,,RICARDO REYES CHILPA
00000000003369,True,Publicado en revista especializada,A model for llama Lama glama domestication,Francia,Anthropozoologica,2107-0881,2016,51,1,5 - 13,,BIBIANA LEONOR VILA
00000000003369,True,Publicado en revista especializada,First coproparasitological evaluation of gastrointestinal parasites in a wild vicuña (Vicugna vicugna) population in the Argentinean Andean Altiplano,Emiratos Árabes Unidos,Journal of Camelid Science,1999-8732,2016,9,,23 - 34,,BIBIANA LEONOR VILA
00000000003369,True,Publicado en revista especializada,"FACTORES SOCIOECONÓMICOS Y TECNOLÓGICOS EN EL USO DE AGROQUÍMICOS EN TRES SISTEMAS AGRÍCOLAS EN LOS ALTOS DE CHIAPAS, MÉXICO",México,Interciencia,0378-1844,2016,41,6,382 - 392,,RAMON MARIACA MENDEZ
00000000003369,True,Publicado en revista especializada,"Hepáticas epífitas: Riqueza en un gradiente altitudinal andino, Departamento del Cauca, Colombia",Colombia,Boletin Cientifico del Centro de Museos,0123-3068,2016,20,2,33 - 42,,"CAROLINA FEUILLET HURTADO, ALBA MARINA TORRES"
00000000004806,True,Publicado en revista especializada,Testing Environment for Precision Agriculture Supported in IoT,México,Journal Of Circuits Systems And Computers,1870-4069,2017,143,,51 - 61,,CLARA LUCIA BURBANO GONZALEZ
00000000004806,True,Publicado en revista especializada,Security Validation with Owasp Mobile for the Data Protection in Oral Health,México,Journal Of Circuits Systems And Computers,1870-4069,2017,143,,136 - 144,,"KATERINE MARCELES VILLALBA, DIANA CAROLINA BURBANO GONZALEZ, GUSTAVO ANDRES URIBE GOMEZ, CLARA LUCIA BURBANO GONZALEZ"
00000000000095,True,Publicado en revista especializada,Peritonitis in continouos ambulatory peritoneal dialysis: Citokynes in peritoneal fluid and blood,Estados Unidos,Advances in peritoneal dialysis. Conference on Peritoneal Dialysis,1197-8554,2002,18,,174 - 180,,"JAIME EFRAIN ENRIQUEZ ZARAMA, JULIO CESAR KLINGER HERNANDEZ, ARTURO JAHN, MARIO FRANCISCO DELGADO NOGUERA, TOBAR CI, MOSQUERA M"
00000000000095,True,Publicado en revista especializada,Citokines and peritonitis in continuous ambulatory peritoneal dialysis: Immunodeviation and immunodeficiency,Estados Unidos,Advances in peritoneal dialysis. Conference on Peritoneal Dialysis,1197-8554,2002,18,,170 - 176,,"MARIO FRANCISCO DELGADO NOGUERA, JAIME EFRAIN ENRIQUEZ ZARAMA, JULIO CESAR KLINGER HERNANDEZ, ARTURO JAHN, CEBALLOS O, GLORIA INES AVILA GONZALEZ"
00000000000095,True,Publicado en revista especializada,DERRAMES PARANEUMÓNICOS Y EMPIEMAS EN NIÑOS,Colombia,Pediatria,0120-4912,2002,37,1,52 - 56,,ROSALBA DIAZ CASTRO
00000000000095,True,Publicado en revista especializada,Crecimiento del niño sano,Colombia,Crianza Y Salud,1692-150X,2002,2,3,16 - 18,,ALVARO IVAN NARVAEZ GOMEZ
00000000000095,True,Corto (Resumen),Comparación de inmunofenotipos sanguíneos en pacientes en CAPD con y sin peritonitis,Colombia,Infectio,0123-9392,2002,6,2,116 - 116,,"MARIO FRANCISCO DELGADO NOGUERA, JAIME EFRAIN ENRIQUEZ ZARAMA, JULIO CESAR KLINGER HERNANDEZ, ARTURO JAHN, CEBALLOS O, GLORIA AVILA"
00000000000095,True,Corto (Resumen),Inmunofenotipificación por citometría de flujo del liquido peritoneal en pacientes en CAPD con peritonitis,Colombia,Infectio,0123-9392,2002,6,2,119 - 119,,"MARIO FRANCISCO DELGADO NOGUERA, JAIME EFRAIN ENRIQUEZ ZARAMA, JULIO CESAR KLINGER HERNANDEZ, ARTURO JAHN, MOSQUERA M"
00000000000095,True,Corto (Resumen),Determinacion de ADN del virus del papiloma humano (VPH) en lesion intraepitelial y cancer de cuello uterino mediante PCR en pacientes del Departamento del Cauca,Colombia,Infectio,0123-9392,2002,6,2,115 - 115,,"MARIO FRANCISCO DELGADO NOGUERA, BRAVO MIRIAM, CEBALLOS A, GARCIA LB"
00000000000095,True,Publicado en revista especializada,"Comparison of immunophenotypes in the blood of patients continuous ambulatory peritoneal dialysis, asymptomatic and with peritonitis",Estados Unidos,Advances in peritoneal dialysis. Conference on Peritoneal Dialysis,1197-8554,2002,18,,165 - 169,,"JULIO CESAR KLINGER HERNANDEZ, JAIME EFRAIN ENRIQUEZ ZARAMA, ARTURO JAHN, MARIO FRANCISCO DELGADO NOGUERA, GLORIA INES AVILA GONZALEZ, MOSQUERA M"
00000000000095,True,Publicado en revista especializada,"Obesidad, otro tipo de malnutricion",Colombia,Crianza Y Salud,1692-150X,2003,1,4,24 - 26,,ALVARO IVAN NARVAEZ GOMEZ
00000000000095,True,Corto (Resumen),Amibiasis extraintestinal : Un caso de cervicitis amibiana. BIO,Colombia,Biomedica,0120-4157,2003,23,1,93 - 93,,"JOSE ANDRES CALVACHE ESPANA, REINEL VASQUEZ, FABIOLA GONZALES, CONSUELO GOMEZ"
00000000000095,True,Publicado en revista especializada,Consejos para el cuidado del recién nacido,Colombia,Crianza Y Salud,1692-150X,2003,1,,10 - 12,,ALVARO IVAN NARVAEZ GOMEZ
00000000000095,True,Publicado en revista especializada,"Algunos factores de riesgo para mortalidad neonatal en un hospital de III nivel, Popayán",Colombia,Colombia Medica,1657-9534,2003,34,,179 - 185,,"MARIO FRANCISCO DELGADO NOGUERA, ALEJANDRO MUNOZ OLANO, SIERRA HERNAN"
00000000000095,True,Publicado en revista especializada,"Niñez, Conflico armado y desplazamiento forzado",Colombia,Revista De La Facultad Ciencias De La Salud,0124-308X,2004,6,3,34 - 36,,ALVARO IVAN NARVAEZ GOMEZ
00000000000095,True,Caso clínico,"Cervicitis amibiana: Reporte de un caso en Popayán, Cauca. ACCB",Colombia,Revista De La Asociación Colombiana De Ciencias Biológicas,0120-4173,2004,16,2,104 - 104,,"JOSE ANDRES CALVACHE ESPANA, REINEL VASQUEZ, FABIOLA GONZALES, CONSUELO GOMEZ"
00000000000095,True,Publicado en revista especializada,Conocimientos maternos sobre conductas optimas de Lactancia,Colombia,Revista Colombiana de Obstetricia y Ginecologia,0034-7434,2004,55,1,9 - 17,,"MARIO FRANCISCO DELGADO NOGUERA, JUAN JOSE ORELLANA"
00000000000095,True,Publicado en revista especializada,ESTADO ASMÁTICO EN NIÑOS,Colombia,Pediatria,0120-4912,2004,39,4,291 - 297,,ROSALBA DIAZ CASTRO
00000000000095,True,Revisión (Survey),INFECCION DE VIAS URINARIAS EN NIÑOS,Colombia,Revista De La Facultad Ciencias De La Salud,0124-308X,2005,7,2,40 - 47,,ALVARO IVAN NARVAEZ GOMEZ
00000000000095,True,Publicado en revista especializada,HABILIDADES CLINICAS EN LA FORMACION DEL MEDICO GENERAL,Colombia,Revista De La Facultad Ciencias De La Salud,0124-308X,2005,7,3,8 - 18,,"ALVARO IVAN NARVAEZ GOMEZ, SARMIENTO JULIAN"
00000000000095,True,Publicado en revista especializada,Entre la tradicion y el cambio. El ojo y el espanto como percepcion cultural de la enfermedad en niños del municipio de Guapi,Colombia,"Antropacifico, Facultad De Ciencias Humanas Y Sociales, Universidad Del Cauca, Popayán",1692-8377,2005,3,1-2,65 - 77,,"MARIO FRANCISCO DELGADO NOGUERA, CAROLINA DEL CAIRO, LUZ MARINA BEDOYA, ELISABETH TABARES"
00000000000095,True,Publicado en revista especializada,Survival on chronic dialysis: 10 years' experience of a single Colombian center,Canadá,Advances in peritoneal dialysis. Conference on Peritoneal Dialysis,1197-8554,2005,21,,154 - 167,,"MARIO FRANCISCO DELGADO NOGUERA, JAIME EFRAIN ENRIQUEZ ZARAMA, MOSQUERA M, OMAIRA CEBALLOS, JAIME SALAZAR, JAIME JOJOA, BEATRIZ EUGENIA BASTIDAS SANCHEZ"
00000000000095,True,Corto (Resumen),Proyecto: Signos de alarma en enfermedad neonatal : Percepciones de los cuidadores primarios y trabajadores de la salud. Un estudio colaborativo. SCP,Colombia,Pediatria,0120-4912,2005,40,1,26 - 26,,"JOSE ANDRES CALVACHE ESPANA, MARIO DELGADO, LUZ MARINA BEDOYA, CAROLINA DEL CAIRO SILVA, ELIZABETH TABARES"
00000000000095,True,Corto (Resumen),Signos de alarma en enfermedad neonatal: percepciones de los cuidadores primarios y de los trabajadores de la salud. Un estudio colaborativo,Colombia,Pediatria,0120-4912,2005,40,1,26 - 26,,"MARIO FRANCISCO DELGADO NOGUERA, CAROLINA DEL CAIRO, LUZ MARINA BEDOYA, ELISABETH TABARES, ANDRES CALVACHE ESPANA"
00000000000095,True,Publicado en revista especializada,Entre la tradición y el cambio,Colombia,"Antropacifico, Facultad De Ciencias Humanas Y Sociales, Universidad Del Cauca, Popayán",1692-8377,2005,3,,65 - 77,,CAROLINA DEL CAIRO SILVA
00000000000095,True,Publicado en revista especializada,Signos de alarma en enfermedad neonatal. Un estudio Multicentrico - VRI,Colombia,Boletin De La Vicerrectoria De Investigaciones - Universidad Del Cauca,1657-3951,2006,7,15,12 - 16,,"JOSE ANDRES CALVACHE ESPANA, MARIO DELGADO, LUZ MARINA BEDOYA, CAROLINA DEL CAIRO SILVA, ELIZABETH TABARES"
00000000000095,True,Publicado en revista especializada,Empiemas y Derrames paraneumónicos en niños,Colombia,Pediatria,0120-4912,2002,37,1,52 - 56,,"MARIO FRANCISCO DELGADO NOGUERA, ROSALBA DIAZ, ELSY CAMPANA"
00000000000095,True,Corto (Resumen),"Predominio de linfocitos T supresores y reduccion de T citotoxicos en infeccion por HIV, revertidos con adherencia a HAART",Colombia,Infectio,0123-9392,2002,6,2,111 - 111,,"MARIO FRANCISCO DELGADO NOGUERA, TOBAR CI, ARTURO JA, KLINGER JC"
00000000000095,True,Corto (Resumen),Citoquinas y peritonitis en CAPD: inmunodesviación TH2 e inmunodeficiencia TH1,Colombia,Infectio,0123-9392,2002,6,2,116 - 116,,"MARIO FRANCISCO DELGADO NOGUERA, JAIME EFRAIN ENRIQUEZ ZARAMA, JULIO CESAR KLINGER HERNANDEZ, MOSQUERA M"
00000000021890,True,Publicado en revista especializada,Diseño e implementación de un software para la trazabilidad del proceso del café,Colombia,Ciencia Tecnologia Agropecuaria,0122-8706,2019,20,3,523 - 536,10.21930/rcta.vol20_num3_art:1588,PABLO EDUARDO CAICEDO RODRIGUEZ
00000000004806,True,Publicado en revista especializada,A canonical software process family based on the Unified Process,Colombia,Scientia Et Technica,0122-1701,2018,23,,369 - 380,10.22517/23447214.17351,"PABLO HERNANDO RUIZ MELENJE, VANESSA AGREDO DELGADO, MARTA CECILIA CAMACHO OJEDA, JULIO ARIEL HURTADO ALEGRIA"
00000000004806,True,Publicado en revista especializada,"Determination of the Appropriation Level in the Collaborative Work, a Challenge in Distance Education Focused on E-learning",Colombia,International Journal of Human-Computer Interaction,1044-7318,2018,,,128 - 142,10.1007/978-3-030-05270-,"GUSTAVO EDUARDO CONSTAIN MORENO, CONCEPCION BARREDA RAMIREZ, PAULA ANDREA MORA PEDREROS"
00000000004806,True,Publicado en revista especializada,Framework conceptual para el diseño colaborativo de Sistemas de Información en Salud,Colombia,Revista Facultad De Ingeniería,0121-1129,2020,59,54,1 - 15,10.19053/01211129.v29.n54.2020.11757,"LEYDI ROCIO ERAZO PARUMA, HELDER YESID CASTRILLON COBO, ERIKA LILIANA GALLEGO GOMEZ"
00000000004806,True,Publicado en revista especializada,OntoSSR: Una solución para diseño estándar de sistemas de información en el dominio de salud sexual y reproductiva,Colombia,RISTI - Revista Iberica de Sistemas e Tecnologias de Informacao,1646-9895,2020,28,,559 - 571,,"LEYDI ROCIO ERAZO PARUMA, HELDER YESID CASTRILLON COBO, FRANCISCO JAVIER OBANDO VIDAL, ERIKA LILIANA GALLEGO GOMEZ"
00000000004806,True,Publicado en revista especializada,Methodological Guidelines Catalog to Support the Collaborative Learning Process,No Aplica,Education in the Knowledge Society,2444-8729,2020,21,,5 - 21,10.14201/eks.22616,VANESSA AGREDO DELGADO
00000000004806,True,Publicado en revista especializada,Driver-Assistant System Using Computer Vision and Machine Learning,Colombia,Revista Facultad De Ingeniería,0121-1129,2020,29,,1 - 17,10.19053/01211129.v29.n54.2020.11760,"JULIAN FERNANDO MUNOZ ORDONEZ, EDGAR LEONAIRO PENCUE FIERRO, CRISTIAN HEIDELBERG VALENCIA PAYAN"
00000000004806,True,Publicado en revista especializada,Land cover mapping over the Upper Cauca River Basin using machine learning,Colombia,Revista Investigación E Innovación En Ingenieria,2344-8652,2020,8,,1 - 15,10.17081/invinno.8.3.4706,"JULIAN FERNANDO MUNOZ ORDONEZ, CRISTIAN CAMILO MUNOZ ORDONEZ, EDGAR LEONAIRO PENCUE FIERRO, APOLINAR FIGUEROA CASAS"
00000000004806,True,Publicado en revista especializada,"Algoritmo de optimización de colonia de hormigas aplicado a TSP, una revisión sistemática",Colombia,RISTI - Revista Iberica de Sistemas e Tecnologias de Informacao,1646-9895,2020,38,,404 - 417,,"FRANCISCO JAVIER OBANDO VIDAL, NESTOR DIAZ MARINO, EMBER UBEIMAR MARTINEZ FLOR"
00000000004806,True,Publicado en revista especializada,Seguridad y privacidad para Registros Clínicos Electrónicos Portables apoyado en tecnología Blockchain: análisis bibliométrico,No Aplica,RISTI - Revista Iberica de Sistemas e Tecnologias de Informacao,1646-9895,2021,,E41,570 - 584,,"HELDER YESID CASTRILLON COBO, JUAN PABLO MARTINEZ PULIDO, DIEGO MAURICIO LOPEZ GUTIERREZ"
00000000004806,True,Publicado en revista especializada,Procesamiento de imágenes multiespectrales captadas con drones para evaluar el índice de vegetación de diferencia normalizada en plantaciones de café variedad Castillo,No Aplica,Ciencia Tecnologia Agropecuaria,0122-8706,2021,22,,1 - 27,10.21930/rcta.vol22_num1_art:1578,"FRANCISCO JAVIER OBANDO VIDAL, BIBIANA PATRICIA MONTOYA BONILLA, LOU STEPHEN BONNAIRE RIVERA"
00000000021890,True,Publicado en revista especializada,Los accidentes de tránsito desde la perspectiva de la minería de datos. Una revisión de la literatura,Colombia,"Revista De Investigación, Administración E Ingeniería Aibi",2346-030X,2020,8,2,133 - 141,10.15649/2346030X.743,"JUAN PABLO HENAO PEREIRA, ANDREA ESPERANZA TOVAR LEON, SANDRA PATRICIA CASTILLO LANDINEZ, PABLO EDUARDO CAICEDO RODRIGUEZ"
00000000000095,True,Corto (Resumen),Peritonitis en CAPD: citoquinas en liquido peritoneal y en sangre,Colombia,Infectio,0123-9392,2002,6,2,116 - 116,,"MARIO FRANCISCO DELGADO NOGUERA, JAIME EFRAIN ENRIQUEZ ZARAMA, JULIO CESAR KLINGER HERNANDEZ, ARTURO JAHN, MELBA MOSQUERA"
00000000021890,True,Publicado en revista especializada,Dataset for gait analysis and assessment of fall risk for older adults,No Aplica,Data in Brief,2352-3409,2020,33,,106550 - 106550,10.1016/j.dib.2020.106550,"PABLO EDUARDO CAICEDO RODRIGUEZ, CARLOS FELIPE RENGIFO RODAS, LUIS EDUARDO RODRIGUEZ CHEU, WILSON ALEXANDER SIERRA AREVALO, MARIA CATALINA GOMEZ GUEVARA"
00000000021890,True,Publicado en revista especializada,Técnicas de Procesamiento Para Variables Posturales Enfocadas en Detección Temprana Del Microtraumatismo Tisular de un Ciclista,Colombia,PROSPECTIVA,2216-1368,2021,19,2,1 - 15,10.15665/rp.v19i2.2644,PABLO EDUARDO CAICEDO RODRIGUEZ
00000000000095,True,Publicado en revista especializada,"Bases de la alimentación complementaria, Temas de Pediatría Nestlé. Temas de Pediatría, Nestlé, Nº 161, Bogotá, 1998",Colombia,Pediatria,0120-4912,1998,1,162,1 - 13,,MARIO FRANCISCO DELGADO NOGUERA
00000000000095,True,Publicado en revista especializada,Enterocolitis necrotizante,Colombia,Revista De La Facultad Ciencias De La Salud,0124-308X,1999,6,2,14 - 21,,ALVARO IVAN NARVAEZ GOMEZ
00000000000095,True,Publicado en revista especializada,Que cambios prioritarios son necesarios en la educación médica?,Colombia,Revista De La Facultad Ciencias De La Salud,0124-308X,1999,1,2,45 - 47,,MARIO FRANCISCO DELGADO NOGUERA
00000000000095,True,Publicado en revista especializada,Factores que afectan el proceso de vigilancia epidemiológica de la mortalidad materna en el Departamento del Cauca,Colombia,Revista Colombiana de Obstetricia y Ginecologia,0034-7434,1999,51,2,71 - 76,,"MARIO FRANCISCO DELGADO NOGUERA, CARMEN OFELIA DAZA"
00000000000095,True,Publicado en revista especializada,Coagulacion Intravascular Diseminada : Una perspectiva pediatrica,Colombia,Revista De La Facultad Ciencias De La Salud,0124-308X,2000,2,3,9 - 16,,ALVARO IVAN NARVAEZ GOMEZ
00000000000095,True,Publicado en revista especializada,Lactancia materna en niños menores de 6 meses,Colombia,Pediatria,0120-4912,2000,36,4,10 - 14,,"MARIO FRANCISCO DELGADO NOGUERA, JUAN JOSE ORELLANA, EDUARDO HEBEL WEISS, EDDY RIOS CASTELLANOS"
00000000000095,True,Publicado en revista especializada,Internet en la carrera de medicina de la universidad del Cauca,Colombia,Revista De La Facultad Ciencias De La Salud,0124-308X,2001,3,2,9 - 13,,"MARIO FRANCISCO DELGADO NOGUERA, CARVAJAL L, MANZANO C, VERDUGO LM, ORTEGA E"
00000000003369,True,Publicado en revista especializada,ANALISIS DEL CONTENIDO ALCALOIDICO DE CALIPHRURIA SUBEDENTATA BAKER (AMARYLLIDACEAE) POR EL METODO CG-EM,Italia,Revista Latinoamericana de Quimica,0370-5943,2013,41,1,68 - 73,,"FABIO ANTONIO CABEZAS FAJARDO, NATALIA PIGNI, JAUME BASTIDA, CARLES CODINA, FRANCESC VILADOMAT"
00000000003369,True,Publicado en revista especializada,Neuropharmacological in vivo effects and phytochemical profile of the extract from the aerial parts of Heteropterys brachiata (L.) DC. (Malpighiaceae),Estados Unidos,Journal of Ethnopharmacology,1872-7573,2013,146,1,311 - 317,,RICARDO REYES CHILPA
00000000003369,True,Publicado en revista especializada,Antioxidant properties of xanthones from Calophyllum brasiliense: prevention of oxidative damage induced by FeSO4,Estados Unidos,BMC Complementary and Alternative Medicine,1472-6882,2013,13,262,2013 - 2062,,RICARDO REYES CHILPA
00000000003369,True,Publicado en revista especializada,"""Etnobotánica y morfo-anatomía comparada de tres especies de Tagetes que se utilizan en Nicolás Romero, Estado de México""",México,Botanical Sciences,2007-4476,2012,90,3,221 - 231,,ABIGAIL AGUILAR CONTRERAS
00000000004638,True,Publicado en revista especializada,In vitro digestibility of galactooligosaccharides: Effect of the structural features on their intestinal degradation,No Aplica,Journal of Agricultural and Food Chemistry,1520-5118,2019,67,16,4662 - 4670,10.1021/acs.jafc.9b00417,"MARIA DEL MAR VILLAMIEL GUERRA, FRANCISCO JAVIER MORENO ANDUJAR"
00000000004638,True,Publicado en revista especializada,Atomic absorption spectrometry for the quantification of cadmium in thermoformed and biodegradable flexible films made from cassava (Manihot esculenta crantz),No Aplica,Journal of Thermoplastic Composite Materials,1530-7980,2019,,,1 - 14,10.1177/0892705719850612,"MAITE DEL PILAR RADA MENDOZA, DIANA MARIA CHITO TRUJILLO, JOSE LUIS ARCINIEGAS HERRERA"
00000000004638,True,Publicado en revista especializada,In vitro digestibility of dietary carbohydrates: toward a standardized methodology beyond amylolytic and microbial enzymes,No Aplica,Frontiers in Nutrition,2296-861X,2019,6,,61 - 70,10.3389/fnut.2019.00061,"AGUSTIN OLANO VILLEN, FRANCISCO JAVIER MORENO ANDUJAR"
00000000004638,True,Publicado en revista especializada,Atomic absorption spectrometry for the quantification of cadmium in thermoformed and biodegradable flexible films made from cassava,Estados Unidos,Journal of Thermoplastic Composite Materials,0892-7057,2019,1,,1 - 14,10.1177/0892705719850612,"MAITE DEL PILAR RADA MENDOZA, JOSE LUIS ARCINIEGAS HERRERA"
00000000004638,True,Publicado en revista especializada,Fermentative properties of starter culture during manufacture of kefir with new prebiotics derived from lactulose,No Aplica,International Dairy Journal,1879-0143,2019,93,,22 - 29,10.1016/j.idairyj.2019.01.014,"FRANCISCO JAVIER MORENO ANDUJAR, AGUSTIN OLANO VILLEN, NIEVES CORZO SANCHEZ"
00000000004638,True,Publicado en revista especializada,Chemical and physicochemical characterization of orange by-products derived from industry,No Aplica,Journal of the Science of Food and Agriculture,1097-0010,2019,99,,868 - 876,10.1002/jsfa.9257,"FRANCISCO JAVIER MORENO ANDUJAR, MARIA DEL MAR VILLAMIEL GUERRA"
00000000004638,True,Publicado en revista especializada,"Morphological, technological and nutritional properties of flours and starches from mashua (Tropaeolum tuberosum) and melloco (Ullucus tuberosus) cultivated in Ecuador",No Aplica,Food Chemistry,0308-8146,2019,301,,125268 - 125274,10.1016/j.foodchem.2019.125268,"FRANCISCO JAVIER MORENO ANDUJAR, MARIA DEL MAR VILLAMIEL GUERRA"
00000000004638,True,Publicado en revista especializada,Selective biotechnological fractionation of goat milk carbohydrates,No Aplica,International Dairy Journal,1879-0143,2019,94,,38 - 45,10.1016/j.idairyj.2019.02.012,"MARIA LUZ SANZ MURIAS, FRANCISCO JAVIER MORENO ANDUJAR"
00000000004638,True,Publicado en revista especializada,Separation of di- and trisaccharide mixtures by comprehensive twodimensional liquid chromatography. Application to prebiotic oligosaccharides,No Aplica,Analytica Chimica Acta,1873-4324,2019,1060,,125 - 132,10.1016/j.aca.2019.01.040,"FRANCISCO JAVIER MORENO ANDUJAR, MARIA LUZ SANZ MURIAS"
00000000004638,True,Publicado en revista especializada,Human dietary exposure assessment to newly expressed proteins in GM foods,No Aplica,Efsa Journal,1831-4732,2019,17,7,5802 - 5810,10.2903/j.efsa.2019.5802,JOSE ANGEL GOMEZ RUIZ
00000000004638,True,Publicado en revista especializada,Comparison of conventional and subcritical water pectin extractions from cacao pod husks and its structural characterization after phenolic supercritical fluid extraction,No Aplica,Carbohydrate Polymers,1879-1344,2019,217,,69 - 78,10.1016/j.carbpol.2019.04.040,MARIA DEL MAR VILLAMIEL GUERRA
00000000004638,True,Publicado en revista especializada,Green techniques for extraction of bioactive carbohydrates,No Aplica,TrAC - Trends in Analytical Chemistry,0165-9936,2019,119,,1 - 17,10.1016/j.trac.2019.07.023,MARIA LUZ SANZ MURIAS
00000000004638,True,Publicado en revista especializada,High-yield purification of commercial lactulose syrup,No Aplica,Separation and Purification Technology,1873-3794,2019,224,,475 - 480,10.1016/j.seppur.2019.05.053,"FRANCISCO JAVIER MORENO ANDUJAR, AGUSTIN OLANO VILLEN, NIEVES CORZO SANCHEZ"
00000000004638,True,Publicado en revista especializada,Determination by HPLC-DAD-ESI/MSn of phenolic compounds in Andean tubers grown in Ecuador,No Aplica,Journal of Food Composition and Analysis,1096-0481,2019,84,,103258 - 103264,10.1016/j.jfca.2019.103258,"MARIA DEL MAR VILLAMIEL GUERRA, FRANCISCO JAVIER MORENO ANDUJAR"
00000000004638,True,Publicado en revista especializada,Probiotic viability in yoghurts containing oligosaccharides derived from lactulose (OsLu) during fermentation and cold storage,No Aplica,International Dairy Journal,1879-0143,2019,102,,104621 - 104629,10.1016/j.idairyj.2019.104621,"FRANCISCO JAVIER MORENO ANDUJAR, AGUSTIN OLANO VILLEN"
00000000004638,True,Publicado en revista especializada,Development of a microwave assisted extraction method for the recovery of bioactive inositols from lettuce (Lactuca sativa) byproducts,No Aplica,Electrophoresis,1522-2683,2020,,,1 - 21,10.1002/elps.202000201,"MAITE DEL PILAR RADA MENDOZA, ANA MARIA ZULUAGA HURTADO, DIANA MARIA CHITO TRUJILLO, MARIA LUZ SANZ MURIAS"
00000000004638,True,Publicado en revista especializada,Quality of life and health of breast cancer woman survivors in Popayan-Colombia,Colombia,Ciencia Y Cuidado,2322-7028,2020,17,1,8 - 17,10.22463/17949831.1538,"NANCY JANNETH MOLANO TOBAR, MAITE DEL PILAR RADA MENDOZA"
00000000004638,True,Publicado en revista especializada,"Potential of topological descriptors to model the retention of polychlorinated biphenyls in different gas chromatography stationary phases, including ionic liquid-based columns",No Aplica,Journal of Chromatography A,1873-3778,2020,1616,,1 - 10,10.1016/j.chroma.2019.460844,MARIA LUZ SANZ MURIAS
00000000004638,True,Publicado en revista especializada,Exploitation of artichoke byproducts to obtain bioactive extracts enriched in inositols and caffeoylquinic acids by Microwave Assisted Extraction,No Aplica,Journal of Chromatography A,1873-3778,2020,1613,,460703 - 460705,10.1016/j.chroma.2019.460703,MARIA LUZ SANZ MURIAS
00000000004638,True,Publicado en revista especializada,Advances in structure elucidation of low molecular weight carbohydrates by liquid chromatography-multiple-stage mass spectrometry analysis,No Aplica,Journal of Chromatography A,1873-3778,2020,1612,,16 - 28,10.1016/j.chroma.2019.460664,MARIA LUZ SANZ MURIAS
00000000004638,True,Publicado en revista especializada,"Transglycosylation of steviol glycosides and rebaudioside A: synthesis optimization, structural analysis and sensory profiles",No Aplica,Foods,2304-8158,2020,9,,1753 - 1760,10.3390/foods9121753,FRANCISCO JAVIER MORENO ANDUJAR
00000000004638,True,Publicado en revista especializada,Behaviour of citrus pectin during its gastrointestinal digestion and fermentation in a dynamic simulator (simgi®),No Aplica,Carbohydrate Polymers,0144-8617,2019,207,,382 - 390,10.1016/j.carbpol.2018.11.088,"FRANCISCO JAVIER MORENO ANDUJAR, MARIA DEL MAR VILLAMIEL GUERRA"
00000000004638,True,Publicado en revista especializada,Effect of selected prebiotics on the growth of lactic acid bacteria and physicochemical properties of yogurts,No Aplica,International Dairy Journal,1879-0143,2019,89,,77 - 85,10.1016/j.idairyj.2018.09.003,"FRANCISCO JAVIER MORENO ANDUJAR, AGUSTIN OLANO VILLEN, NIEVES CORZO SANCHEZ"
