idcvlac,nombre,url
0001233513,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-5408-2759
0001596418,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=1061686176
0001596418,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-4213-6921
0000001907,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-3921-2778
0000011312,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=34544560
0000011312,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-4133-6980
0000850748,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-0581-4543
0000161510,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-3085-7350
0000456551,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=55546444900
0000456551,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-7726-3613
0000039177,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-9896-5449
0001479479,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=76320033
0000381233,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=57196470697
0000381233,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-7118-2038
0001436197,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=10295721
0000031614,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=55316817800
0000032319,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=76305530
0000032319,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-4789-9861
0000723584,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=76323590
0001412224,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=55335025900
0001475417,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=55316934300
0000082866,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-5094-4470
0001448280,Open Researcher and Contributor ID (ORCID),http://orcid.org/000-0003-0279-8522
0001389848,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-4557-1806
0001022024,Open Researcher and Contributor ID (ORCID),http://orcid.org/0000-0002-9971-5318
0000119871,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-7249-0729
0000720020,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=56388416200
0000720020,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-9614-2112
0000720020,Otro,https://publons.com/researcher/3086398/javier-andres-munoz-chaves/
0001065769,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=56116343100
0001065769,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-7458-5820
0001065769,Otro,http://lattes.cnpq.br/1461725237119281
0001742613,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=57200068456
0001742613,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-6837-8988
0000002241,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-1730-6634
0000002241,Otro,https://eeymuc.co/andres_hurtado/
0001666607,ResearcherID (Thomson Reuters - WOS),https://publons.com/researcher/AAA-8585-2021/
0001666607,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=57220437751
0001666607,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-3342-0776
0001742329,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=57200074082
0001742329,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-9961-6769
0001623116,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=10304502
0001623116,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-2367-3227
0000715921,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=36180257400
0000715921,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-4937-1414
0001386238,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=57215929467
0001386238,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-5666-9235
0000541370,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-3238-8698
0000541370,Otro,https://www.semanticscholar.org/paper/ESTRUCTURACI%C3%93N-DEL-SISTEMA-DE-ASEGURAMIENTO-INTERNO-Aedo-Mart%C3%ADnez/0b2052ead0fcf279e27ca302818232a0fa37c248?marketing-subscription=true
0000248282,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=25641975800
0000248282,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-0245-1086
0001666652,Open Researcher and Contributor ID (ORCID),https://orcid.org/https://orcid.org/0000-0002-6280-1503
0000144240,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=36700265500
0000144240,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-1897-1908
0000881902,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-6558-6303
0000274550,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-9355-7964
0001369740,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=57208624201
0001369740,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-3845-1985
0001452560,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-1211-7164
0000015975,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-5333-9735
0000114191,ResearcherID (Thomson Reuters - WOS),https://publons.com/researcher/4263045/cristian-camilo-ordonez-quintero/
0000114191,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=57191608677
0000114191,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-4157-1611
0001619543,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-3314-3804
0001619543,Otro,https://www.iralis.org/app/ficha20288
0000060916,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-7538-6505
0000227013,Open Researcher and Contributor ID (ORCID),https://orcid.org/10.17151/hpsal.2017.22.2.6
0000227013,Otro,https://www.iralis.org/buscar-nombres-iralis
0000119814,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-7497-5607
0001147030,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=76329957
0001622262,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-7783-5001
0000652636,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-7395-8787
0000932086,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-7539-1083
0001587787,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-0062-5169
0001587787,Otro,https://publons.com/researcher/4682285/andres-fernando-otero-patino/
0000935255,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-8573-9805
0000916803,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-6143-3748
0001047698,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-6854-9567
0000152700,Otro,https://www.iralis.org/app/ficha19768
0000123883,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-6638-4348
0000932710,Open Researcher and Contributor ID (ORCID),https://orcid.org/ 0000-0002-2219-2758
0000912050,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-3941-8573
0001517022,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-0722-1431
0000013323,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=54405825100
0000013323,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-7557-4047
0000399213,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=55695271000
0000399213,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-1976-437X
0000002941,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=57193823856
0000002941,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-0738-3035
0001465060,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-4003-8778
0001609690,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-7927-6082
0000095983,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-1078-4630
0000101552,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-6031-558X
0001287974,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-6441-2018
0000381578,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=8384243900
0000352691,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=8384244200
0000352691,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-1662-7495
0001388035,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-7911-8287
0000991422,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=57208986323
0000991422,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-2739-9205
0000000555,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-4342-0238
0000000680,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=6507758573
0000000680,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-4606-0925
0000949159,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=57190180038
0000949159,Open Researcher and Contributor ID (ORCID),https://orcid.org/https://orcid.org/0000-0001-8821-270X
0001431796,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-4820-2069
0000000651,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-4867-1837
0000115964,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-0148-6976
0001386121,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-7457-3464
0001363310,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=55481085900
0000126986,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-1848-4333
0001470559,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=55574572600
0001566083,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-1995-6718
0001358964,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-6882-7563
0000617326,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=57193956863
0000617326,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-3489-3663
0001515307,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-8072-9130
0001366437,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=57195571195
0001366437,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-8628-0327
0001233920,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-7699-4230
0001517915,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=56670957000
0001517915,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-9583-8532
0000228591,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=9635250400
0000228591,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-7903-8316
0000013021,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=15135119500
0000013021,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-5608-9097
0000012890,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=12241772400
0000012890,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-2935-7316
0001422434,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-4313-5445
0001239368,ResearcherID (Thomson Reuters - WOS),https://publons.com/researcher/1482142/cristhian-figueroa/
0001239368,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=7004506288
0001239368,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-6697-886X
0001427600,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=56695220700
0001427600,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-4717-3040
0000013064,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=22941628100
0000013064,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-9425-4375
0001519048,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=56938675600
0001519048,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-4950-5048
0000948845,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=55774515000
0000948845,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-1074-8701
0001191551,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-4525-0965
0000352675,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=56278619100
0000381250,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=57200216553
0000381250,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-3695-3578
0000013056,ResearcherID (Thomson Reuters - WOS),https://publons.com/researcher/1714403/gustavo-ramirez-gonzalez/
0000013056,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=36603157500
0000013056,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-1338-8820
0000305626,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=24476507300
0000305626,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-5101-3045
0000082749,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=1151949782
0000082749,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-3709-4878
0000352683,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=56780082000
0000352683,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-2223-947X
0000384003,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=76327676
0000384003,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-7552-1383
0001257900,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-4689-2556
0001519135,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=87066358
0000427047,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-2263-8948
0001652421,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=1061723453
0001822351,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-3007-3414
0001364033,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-3205-3874
0000723703,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-4106-8362
0001601700,ResearcherID (Thomson Reuters - WOS),https://publons.com/researcher/4346162/sandra-milena/
0001580379,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-0125-6780
0000344206,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-4414-1417
0001492133,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-1008-3826
0000019968,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-9499-9764
0000102023,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-4008-8505
0000693669,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-4045-1207
0000349640,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-5542-989X
0000936219,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=55228438100
0000936219,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-2448-608X
0001496021,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-4497-5814
0001520296,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=57205667490
0001520296,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-7247-7949
0001344116,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-8427-2019
0001514317,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-2959-8096
0001006339,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=56425897800
0001006339,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-8448-174X
0001430632,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=55579905600
0001430632,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-7198-9827
0001663732,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-7360-6586
0001398837,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=57204052801
0001398837,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-8632-5329
0001347185,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-9406-2960
0001520249,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=57194172063
0001520249,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-2900-880X
0001347183,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-5362-5950
0001471135,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=57188579705
0001471135,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-4756-2812
0000373770,ResearcherID (Thomson Reuters - WOS),https://publons.com/researcher/2446744/jose-fenando-solanilla-duque/
0000373770,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=56010510500
0000373770,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-6664-9134
0000373770,Otro,https://www.semanticscholar.org/author/Jos%C3%A9-Fernando-Solanilla-Duque/1422137807
0000011371,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=6504750067
0001355380,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-5788-6541
0001204203,Autor ID (Scopus),https://orcid.org/0000-0002-3636-2922
0001204203,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-3636-2922
0000499226,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-9154-4772
0001362084,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-0815-5317
0000260398,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=8833-2019.
0000260398,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-3686-5842
0000096109,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-0157-0166
0000012467,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=56419849400
0000012467,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-3586-8187
0001335008,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=30403493
0001359696,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-8541-7216
0000849626,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=34317090
0000849626,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-5464-4122
0000182079,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-9457-9487
0000587931,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-8076-2096
0000587931,Otro,https://sciprofiles.com/profile/1901772
0000445681,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-7483-2235
0001009788,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-5542-1924
0000012548,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=16022428800
0000012548,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-8884-4827
0001345345,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=25287902
0001345345,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-5123-0998
0000063483,Open Researcher and Contributor ID (ORCID),https://orcid.org/https://orcid.org/0000-0003-0498-138X
0001130820,Otro,"https://interdisciplinasocial.com/#:~:text=Fundada%20en%202006%2C%20la%20Red%20de%20Investigaci%C3%B3n%20de,ciencias%20sociales%20con%20las%20ciencias%20naturales%20y%20aplicadas."
0001584812,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=1061699104
0001584812,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-9903-4504
0001570740,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-7592-430X
0001743991,Otro,https://orcid.org/0000-0002-1690-7147
0001630114,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-3107-6783
0001379080,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=4615741
0001379080,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-0467-8970
0000071516,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000000236429779
0000011231,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=57189256729
0000011231,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-5718-0511
0001342996,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-9463-9400
0000705063,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-1209-3542
0001246941,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-5152-7414
0000524492,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-0226-5195
0001343159,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-7402-1689
0000011258,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=25824746000
0000011258,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-8999-3680
0001361969,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-9824-8578
0000013404,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=14034914400
0000101201,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-7329-4797
0001394281,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-6843-146X
0000011495,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-1902-0573
0000011614,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-6803-8721
0000240354,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-3103-9878
0001453629,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-2029-8794
0001343067,ResearcherID (Thomson Reuters - WOS),https://www.webofscience.com/wos/author/record/GQB-5548-2022
0001343067,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=58079300000
0001343067,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-8538-5066
0000895008,ResearcherID (Thomson Reuters - WOS),http://www.webofscience.com/wos/author/record/GYD-5018-2022
0000895008,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=55508010600
0000895008,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-2007-6582
0001038850,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-9160-5184
0000894877,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=57194228098
0000894877,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-3810-8119
0000011401,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=6603431441
0000451061,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-8137-2169
0001474276,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-7864-3829
0001103300,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=55638036500
0000455059,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-7856-7061
0000011428,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=7003746073
0001414669,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-6276-5453
0000187488,Autor ID (Scopus),https://www.scopus.com/results/authorNamesList.uri?sort=count-f&src=al&sid=267c56b8061b8246e3c81cef943b7567&sot=al&sdt=al&sl=53&s=AUTHLASTNAME%28Armando%29+AND+AUTHFIRST%28Aguilera+Torrado%29&st1=Armando&st2=Aguilera+Torrado&orcidId=&selectionPageSearch=anl&reselectAuthor=false&activeFlag=true&showDocument=false&resultsPerPage=20&offset=1&jtp=false&currentPage=1&previousSelectionCount=0&tooManySel
0000187488,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-1085-4969
0001150774,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=57193604928
0001150774,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-1711-0068
0001740594,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-6862-0877
0001625371,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=57193028254
0001625371,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-9027-0562
0000429660,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=10484154
0000429660,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-5894-351X
0001495444,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-2425-1651
0001375612,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-9055-2586
0000070991,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=1061751008
0000070991,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-3655-2344
0000018983,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-4695-8022
0001358676,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-2419-1959
0001749206,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-5711-1789
0001436146,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-6874-8459
0001072684,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-3182-7214
0001514871,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-4488-1287
0001397132,Autor ID (Scopus),https://id-elsevier-com.acceso.unicauca.edu.co/settings/redirect?code=odpEou409POA9nc-Qnr8ogximFGWJ9q5yMsFDx5P
0001397132,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-9279-5266
0001565656,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-2539-079X
0001428932,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-2211-571X
0001565139,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-2140-2722
0000043895,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-3560-4253
0000470325,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-8514-2929
0000048317,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-5392-320X
0000022760,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-3537-8877
0001568671,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-1840-0198
0001362973,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-0995-2430
0001659505,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-3104-3359
0001654221,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=40037955
0001362978,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=57215669377
0001362978,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-9531-1041
0000037303,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-4985-8406
0001677891,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-8237-8071
0000094338,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-5488-3852
0001570275,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-3902-0132
0000223506,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-3752-8330
0001622095,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-9799-0455
0000144126,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-9289-2496
0000416509,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-1932-1122
0001344055,ResearcherID (Thomson Reuters - WOS),https://orcid.org/0000-0003-1730-8071
0000274852,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=13104678700
0000274852,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-2135-8821
0000012432,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-7983-9113
0001692626,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-3413-562X
0001380095,ResearcherID (Thomson Reuters - WOS),https://publons.com/researcher/5174533/maria-fernanda-rivera-sanclemente/
