idgruplac,verificado,tipo,nombre,lugar,revista,issn,fecha,volumen,fasciculo,paginas,autores
00000000002145,False,Revista de divulgación,"Vertebrados presentes en el Bosque seco Tropical en el municipio de Vijes, Valle del Cauca",Colombia,Memorias XLVI Congreso Nacional de la Asociación Colombiana de Ciencias Biológicas,1020-4173,2011,23,,124 - 124,MAYRA ANDREA ZAMORA MORENO
00000000002145,False,Periódico de noticias,"Composición de la Comunidad de Macroinvertebrados Acuáticos Epicontinentales en las Cuencas Hidrogáficas del Departamento del Cauca, Colombia",Colombia,Memorias XLVI Congreso Nacional de la Asociación Colombiana de Ciencias Biológicas,1020-4173,2011,23,,177 - 177,MAYRA ANDREA ZAMORA MORENO
00000000002145,False,Periódico de noticias,Macroinvertebrados acuáticos epicontinentales en Ecosistemas lóticos del Valle del Patía,Colombia,Memorias XLVI Congreso Nacional de la Asociación Colombiana de Ciencias Biológicas,1020-4173,2014,26,,17 - 17,MAYRA ANDREA ZAMORA MORENO
00000000002145,False,Periódico de noticias,"Avifauna acuática de humedales en la cuenca alta del río Cauca, departamentos del Cauca y Valle del Cauca",Colombia,Memorias XLVI Congreso Nacional de la Asociación Colombiana de Ciencias Biológicas,1020-4173,2014,26,,177 - 177,MAYRA ANDREA ZAMORA MORENO
00000000010553,False,Revista de divulgación,Asegurar la Calidad en la Educación Superior.,Colombia,Revista Almenara,1900-1981,2013,13,,11 - 14,PAOLA ANDREA UMANA AEDO
00000000016879,False,Revista de divulgación,"Ecoturismo comunitario, una opción de desarrollo local desde la economía inclusiva y la interculturalidad: Sendero ecológico en el Corregimiento de Chorrera, Municipio de Distracción ¿ La Guajira, Colombia",Perú,LA JUNTA - REVISTA DE INNOVACIÓN E INVESTIGACIÓN CONTABLE,2709-4979,2021,4,1,15 - 31,"ROSA MERCEDES GOMEZ FAJARDO, NAVIL JOSE MINDIOLA CARRILLO, CLAUDIA GIOVANA SOLARTE PAZ"
00000000004257,False,Carta al editor,Angiogénesis: la actividad promotora de la expansión de las células malignas,Colombia,Morfolia,2011-9860,2015,7,3,28 - 29,LUISA FERNANDA ZUNIGA CERON
00000000004257,False,Carta al editor,La importancia de evaluar los riesgos en pacientes con enfermedad arterial periférica,Colombia,Morfolia,2011-9860,2016,8,1,77 - 79,LUISA FERNANDA ZUNIGA CERON
00000000004257,False,Carta al editor,El sedentarismo es un gran factor de riesgo para la aparición de enfermedades crónicas no transmisibles,,Morfolia,2011-9860,2016,8,2,38 - 43,"PAOLA ANDREA YASNO NAVIA, LUISA FERNANDA ZUNIGA CERON, JHAN SEBASTIAN SAAVEDRA TORRES, WILMER JAIR DIAZ CORDOBA, ANGELA PATRICIA MEDINA ORTEGA, ADRIANA GUZMAN VELASCO"
00000000002145,False,Periódico de noticias,Decídase a investigar,Colombia,Gaceta Investigativa,No Aplica,2001,1,,10 - 12,HILLDIER ZAMORA GONZALEZ
00000000005500,False,Columna de opinión,"SOBRE LA EXPERIENCIA ESPACIAL, EL SURGIMIENTO DE LA IMAGEN A PARTIR DE UNA INSTRUCCIÓN.",Colombia,CUADERNOS DE LA FACULTAD DE ARTES. MAESTRÍA INTERDISCIPLINAR EN TEATRO Y ARTES VIVAS,8775-8641,2012,8,,88 - 89,LUIS EDUARDO CRUZ MONDRAGON
00000000005500,False,Revista de divulgación,Abstraccion geometrica iberoamericana,Colombia,Arteria,1794-9653,2010,23,,11,ORLANDO MARTINEZ VESGA
00000000010829,False,Revista de divulgación,"Comunidades de macroinvertebrados acuáticos asociados a Eichhornia Crassipes y Pistia Stratiotes, en un humedal del Valle del Cauca-Colombia",Colombia,Conciencia Revista Multidisciplinaria,2256-1625,2022,12,,138 - 155,"NICOLE ESTEFANIA IBAGON ESCOBAR, DANIEL ANDRES FERIZ GARCIA"
00000000002174,False,Periódico de noticias,Paz y Covivencia en el Cauca,Colombia,El Liberal,No Aplica,2002,,,,OLGA PATRICIA SOLIS VALENCIA
00000000000316,False,Periódico de noticias,Igualdad étnica desde la escuela,Colombia,El Liberal -Entrevista,No Aplica,2001,,,3A - 3A,DANIEL GARCES ARAGON
00000000000316,False,Periódico de noticias,Etnoeducación: reto y realidad. Entrevista,Colombia,El Liberal,No Aplica,2001,,,3A - 3A,DANIEL GARCES ARAGON
00000000000316,False,Periódico de noticias,Reclaman Inclusión Curricular,Colombia,El Liberal,No Aplica,2008,,,4A - 4A,DANIEL GARCES ARAGON
00000000001995,False,Revista de divulgación,Ø APLICACIÓN DE TERAPIA MANUAL EN PACIENTE CON DISFUNCION BIOMECANICA DE COLUMNA CERVICAL,Colombia,CIENCIAS DE LA SALUD,0124308,2001,,,34 - 38,ADRIANA GUZMAN VELASCO
00000000007276,False,Revista de divulgación,Registros productivos en el ambiento agropecuario para las proyecciones de costos de producción,Colombia,Agricolae & Habitar,2665-3176,2022,5,,41 - 62,"INGRIS YOHANA HERNANDEZ MARTINEZ, ERIMAR CAROLINA BRACHO COLINA"
00000000003792,False,Revista de divulgación,SINCO: Intelligent System in Disease Prevention and Control.,Alemania,Lecture Notes In Computer Science,0302-9743,2004,,,129 - 140,CAROLINA GONZALEZ SERRANO
00000000012834,False,Revista de divulgación,"Spheres, AABB and OOBB as Bounding Volume Hierarchies",,Encyclopedia of Computer Graphics and Games,9783-1908,2020,1,,11 - 12,"SIMENA DINAS, HECTOR JAIRO MARTINEZ ROMERO"
00000000003792,False,Revista de divulgación,Diseño de un sistema inteligent utilizando razonamiento basado en casos,Colombia,Revista Colombiana De Tecnologías De Avanzada,1692-7257,2006,,,9 - 18,"CAROLINA GONZALEZ SERRANO, MARTIN LLAMAS, JUAN CARLOS BURGUILLO RIAL"
00000000003792,False,Periódico de noticias,Emo+Eval: Including Emotions in the Process of Evaluating Interactive Systems,Estados Unidos,ACM - Proceedings of the 2013 Chilean Conference on Human - Computer Interaction,0010-1145,2013,1,,48 - 49,"YENNY ALEXANDRA MENDEZ ALEGRIA, CESAR ALBERTO COLLAZOS ORDONEZ, ANTONI GRANOLLERS I SALTIVERI, J ALFREDO SANCHEZ HUITRON"
00000000004672,False,Reseña de libro,"Imaginarios geográficos, prácticas y discursos de frontera. Aisén-Patagonia desde el texto de la nación",Chile,Revista de Geografia Norte Grande,0718-3402,2018,70,,241 - 244,YILVER ARNULFO MOSQUERA VALLEJO
00000000002159,False,Revista de divulgación,Efecto Genotóxico de las Drogas Psicoactivas Ilicitas en Consumidores del Cauca,Colombia,Boletin De La Vicerrectoria De Investigaciones - Universidad Del Cauca,1657-3951,2006,,,22 - 26,"LUZ STELLA HOYOS GIRALDO, SILVIO CARVAJAL"
00000000012834,False,Revista de divulgación,Delaunay Triangulation,,Encyclopedia of Computer Graphics and Games,9783-1908,2020,1,,3 - 13,"HECTOR JAIRO MARTINEZ ROMERO, SIMENA DINAS"
00000000012834,False,Revista de divulgación,Constrained edges and Delauny Triangulation,,Encyclopedia of Computer Graphics and Games,9783-1908,2020,1,,1 - 12,"SIMENA DINAS, HECTOR JAIRO MARTINEZ ROMERO"
00000000004257,False,Carta al editor,La matriz extracelular en el infarto agudo de miocardio.,Colombia,Morfolia,2011-9860,2017,9,2,44 - 48,"JHAN SEBASTIAN SAAVEDRA TORRES, LUISA FERNANDA ZUNIGA CERON"
00000000010589,False,Revista de divulgación,Aproximación a la arquitectura y cultura material de las casas de hacienda en el Cauca,Colombia,Trazsos Diseño,2011-1800,2021,10,,13 - 35,MARIA ISABEL TURBAY VARONA
00000000002140,False,Revista de divulgación,Guía de Laboratorio de Biología Celular y Molecular,Colombia,Editorial Universidad del Cauca,9451397,2007,,,,YEXANIA YUTRY ARBOLEDA MORENO
00000000000625,False,Periódico de noticias,UNICAUCA RECIBE EN COMODATO EL HUMEDAL DE LAS GUACAS,Colombia,No Aplica,No Aplica,2005,1,,8A - 9A,"SANDRA MORALES VELASCO, WILLIAM ABELLA"
00000000000625,False,Periódico de noticias,Diario el Liberal de Popayan,Colombia,Diario El Liberal,0121-9022,2006,,,10a - 11a,"NELSON VIVAS QUILA, SANDRA MORALES VELASCO"
00000000002191,False,Periódico de noticias,Agricultura Biológica,Colombia,Universidad Hoy,No Aplica,1996,,,,ISABEL DEL SOCORRO BRAVO REALPE
00000000002191,False,Periódico de noticias,Aprovechamiento de Residuos Agroindustriales para la Producción de Bioabonos y Especies Menores (peces),Colombia,Boletín VRI,No Aplica,2000,,,,"ISABEL DEL SOCORRO BRAVO REALPE, EFREN GIRALDO RINCON"
00000000002191,False,Periódico de noticias,Biotransformación de algunos residuos agroindustriales y evaluación de su proceso de humificación,Colombia,Boletín VRI,No Aplica,2001,,,,"ISABEL DEL SOCORRO BRAVO REALPE, EFREN GIRALDO RINCON, PAULA A GARCES"
00000000002146,False,Revista de divulgación,Con almidón de yuca se hace plástico para bioempaques,Colombia,Medio Ambiente & Derecho,1576-3196,2006,6,,5,HECTOR SAMUEL VILLADA CASTILLO
00000000002146,False,Periódico de noticias,LA PAPA Y SU POSIBLE USO COMO CUBIERTA PLÁSTICA,Colombia,Revista Latinoamericana De La Papa,1019-6609,2006,20,,15,HECTOR SAMUEL VILLADA CASTILLO
00000000002146,False,Revista de divulgación,Investigacion de Almidones Termoplásticos precursores de productos biodegradables,México,Alimenpack,1870-5782,2008,julio-agosto,,65,REINALDO VELASCO MOSQUERA
00000000010589,False,Revista de divulgación,Nuevos Espacios Arquitectónicos,Colombia,Trazsos Diseño,2011-1800,2010,4,,22,GUILLERMO GUTIERREZ MORALES
00000000010589,False,Revista de divulgación,VIVIENDA DE INTERES SOCIAL PRIORITARIA,Colombia,Trazsos Diseño,2011-1800,2012,6,,60,LUIS JAIR NARVAEZ ESPINOSA
00000000010589,False,Columna de opinión,El patrimonio Histórico. Un tesoro que hay que cuidar.,Colombia,Periodico El Tiempo,1562-5362,2019,1,,2 - 2,MARIA ISABEL TURBAY VARONA
00000000010589,False,Revista de divulgación,"Experiencia pedagógica para la construcción de un Modelo de habitabilidad, desde la perspectiva rural en Inzá-Colombia",Colombia,Trazsos Diseño,2011-1800,2021,10,10,137 - 157,"JUAN PABLO RIVERA VALLEJO, LORENA VILLAQUIRAN LOPEZ"
00000000010589,False,Revista de divulgación,"Paisaje, arquitectura y memoria histórica. El valor patrimonial del Corregimiento El Rosal, San Sebastián, Cauca.",Colombia,Trazsos Diseño,2011-1800,2021,10,,37 - 53,CAROLINA POLO GARZON
00000000002140,False,Revista de divulgación,"Metabolismo, polimorfismos geneticos y riesgo de neoplasia cervical",Colombia,Boletin De La Vicerrectoria De Investigaciones - Universidad Del Cauca,1657-3951,2004,,,10 - 13,"CARLOS HERNAN SIERRA TORRES, NOHELIA CAJAS SALAZAR"
00000000005369,False,Revista de divulgación,La comunicación organizacional en la implementación de procesos de ISO 22000 en empresas de producción de alimentos,Colombia,Revista Biotecnología En El Sector Agropecuario Y Agroindustrial,1692-3561,2007,,,92 - 103,PAULO PAZ RAMOS
00000000010563,False,Revista de divulgación,Caracterización clínica de gestantes con embarazo de alto riesgo en hospital de referencia del Departamento del Cauca,Colombia,Interdisciplinary Journal of Epidemiology and Public Health,2665-427X,2021,4,2,e-8569 - e-8569,"ANGELA MARIA MERCHAN GALVIS, YURI MARCELA COLLAZOS MALAGON, KEVIN ROJAS QUINTERO, JULIO HERBERTH MONTANO GARCIA, VALENTINA FAJARDO RUIZ"
00000000004257,False,Revista de divulgación,Masa en tránsito en el ventrículo derecho: ¿tumor vs trombo?,España,Revista de Ecocardiografía Práctica y Otras Técnicas de Imagen Cardíaca,2529-976X,2021,4,3,35 - 38,"MANUEL FELIPE CACERES ACOSTA, VIVIANA QUINTERO YEPES, CAMILO ALBERTO MADRID MUNOZ, PEDRO ABAD DIAZ"
00000000004257,False,Carta al editor,El desarrollo del cultivo de la Quinua,Colombia,Revista Medicina,0120-5498,2019,41,1,65 - 67,"MARIA VIRGINIA PINZON FERNANDEZ, LUISA FERNANDA ZUNIGA CERON, JHAN SEBASTIAN SAAVEDRA TORRES"
00000000004257,False,Carta al editor,Covid-19en Colombia e inmunidad de rebaño: ¿es momento de considerarla?,Colombia,Revista Colombiana De Endocrinologia Diabetes Metabolismo,2389-9786,2020,7,,57 - 59,HERNANDO VARGAS URICOCHEA
00000000004257,False,Revista de divulgación,Complicaciones neurológicas por COVID19,Colombia,Revista Cubana de Medicina,0034-7523,2021,60,4,1 - 4,"MARIA VIRGINIA PINZON FERNANDEZ, LUISA FERNANDA ZUNIGA CERON, JHAN SEBASTIAN SAAVEDRA TORRES, TOMAS OMAR ZAMORA BASTIDAS, CAROLINA SALGUERO BERMUDEZ"
00000000004257,False,Revista de divulgación,"EpidemiologíadelasepsisychoquesépticoenunaunidaddecuidadointensivodePopayán,Cauca",Colombia,Acta Colombiana de Cuidado Intensivo,0122-7262,2021,339,,1 - 8,"ANDRES MAURICIO SOTO OVIEDO, MARIA VIRGINIA PINZON FERNANDEZ"
00000000004257,False,Revista de divulgación,Resuesta inmune y virica en el espacio exterior,Colombia,Revista Cubana de Medicina,0034-7523,2021,60,4,1 - 7,"MARIA VIRGINIA PINZON FERNANDEZ, LUISA FERNANDA ZUNIGA CERON, JHAN SEBASTIAN SAAVEDRA TORRES"
00000000004257,False,Carta al editor,Consideraciones acerca del estudio de los gemelos de la Nasa: un vuelo espacial humano de un año,Colombia,Revista Cubana de Medicina,0034-7523,2021,60,4,1 - 4,"LUISA FERNANDA ZUNIGA CERON, MARIA VIRGINIA PINZON FERNANDEZ, JHAN SEBASTIAN SAAVEDRA TORRES"
00000000002192,False,Revista de divulgación,"Benjamin festivo. Una lectura de la risa, el juego y el carnaval.",Guatemala,"revista de la universidad de San Carlos, Guatemala",2222-798X,2020,47,,51 - 75,BERNARDO JAVIER TOBAR QUITIAQUEZ
00000000010563,False,Revista de divulgación,La tarea de ser médico y docente,Colombia,"Revista Digital ""Egresados Unicauca""",1457-1548,2019,2,,22 - 23,JULIAN CAMILO VELASQUEZ PAZ
00000000015758,False,Revista de divulgación,Naturaleza y cocina: Género y diálogos alrededor de la tulpa,,Perspectivas,2500-7319,2019,11,,10 - 18,LEIDY CONSUELO TORRES COLLAZOS
00000000015758,False,Revista de divulgación,Applying the strategic prospective approach to project management in a development project in Colombia,,International Journal of Project Management,0263-7863,2020,,,1 - 14,SERGIO ANDRES LOZANO NINO
00000000015758,False,Periódico de noticias,"Valoración de activos biológicos aplicados en el cultivo de Aguacate Hass, a través de la evaluación por expansión bajo la metodología de opciones reales",México,Revista De Investigación Académica Sin Frontera,2007-8870,2021,14,,1 - 23,DENIS AUGUSTO LARA PAPAMIJA
00000000015758,False,Revista de divulgación,LA EXPORTACION DE CACAO A TRAVÉS DE MEDIOS TECNOLOGICOS COMO FUENTE DE COMPETITIVIDAD EN CUATRO ESQUINAS TAMBO (CAUCA),Colombia,EFICIENCIA,2805-5934,2021,3,,235 - 242,VICTORIA EUGENIA PINO TERAN
00000000016547,False,Revista de divulgación,Necesidad de realizar una destrucción de la Historia de la Ontología,México,GRUPO EDITORIAL GACETA HUMANIDADES,2012-0234,2015,1,N.A,1 - 7,ALEXANDER LUNA NIETO
00000000016547,False,Revista de divulgación,"un dia en la vida cotidiana del los jóvenes en Belelcazar, Guapi, Silvia Cauca",Colombia,Revista sabia revista cientifica,2711-4775,2019,5,1,20 - 32,PAOLA ANDREA TOVAR TOVAR
00000000007141,False,Revista de divulgación,LA IDEA DE RAZON PUBLICA Y SU USO POR PARTE DE LA CIUDADANIA,Colombia,Criterio Libre Jurídico,1794-7200,2006,,,,ARISTIDES OBANDO CABEZAS
