idcvlac,nombre,fecha
0000241016,"Beca ALBAN,Union Europea",2004
0000241016,"Beca de matricula,UNIVERSIDAD DEL VALLE",1996
0001478172,"Reconocimiento Academico,UNIVERSIDAD DEL CAUCA",2014
0001277812,"Beca de incentivo a la investigacion entomologica en las Universidades Colombianas SOCOLEN (Sociedad Colombiana de Entomologia),Sociedad Colombiana De Entomologia",2009
0001277812,MATRICULA DE HONOR,2006
0001277812,MATRICULA DE HONOR,2007
0001277812,RECONOCIMIENTO AL GRUPO DE INVESTIGACION BIMAC,2010
0001604342,MEJOR ICEFES INSTITUCIÓN EDUCATIVA COMERCIAL DEL NORTE,2007
0001604342,"MATRICULA DE HONOR,UNIVERSIDAD DEL CAUCA",2008
0001604342,"MATRICULA DE HONOR,UNIVERSIDAD DEL CAUCA",2013
0001391774,"Primer Puesto a Mejor Proyecto Nacional ,Corporación Ocasa",2008
0001391774,"Primer Puesto al Mejor Proyecto Nacional,Fundación Konrad Adenauer Stiftung Colombia",2008
0000215899,"Mensión de Honor del Trabajo de pregrado,UNIVERSIDAD DEL CAUCA",2000
0000215899,"Matricula de Honor, Mención de Honor,UNIVERSIDAD DEL CAUCA",2001
0000215899,"Premio por Productividad Académica,UNIVERSIDAD COOPERATIVA DE COLOMBIA",2014
0000215899,"Premio por Productividad Académica,UNIVERSIDAD COOPERATIVA DE COLOMBIA",2011
0000215899,"Aporte al desarrollo de la investigacion Formativa,Fundacion Red Colombiana de Semilleros de Investigacion RedColsi -  Nodo Bucaramanga",2009
0000215899,"Premio Centro de Investigaciones a la Calidad Investigativa Convocatoria 2013,Universidad Mariana - Unimar",2014
0000215899,"Productividad Docente y Acenso en el Escalafón de Clasificación de Investigadores de Colciencias,Universidad Mariana - Unimar",2016
0000215899,"Premio CI a la Calidad Investigativa - Modalidad Grupo de Investigación,Universidad Mariana - Unimar",2016
0000215899,"Premio CI a la Calidad Investigativa - PAED; Proyecto: Estrategia integrada de vigilancia para la promoción, prevención y control de enfermedades transmitidas por vectores en la Costa Pacífica de Nariño,Universidad Mariana - Unimar",2016
0000215899,"Mención Honorifica,Universidad Mariana - Unimar",2017
0000215899,"Mención Honorifica,Universidad Mariana - Unimar",2018
0000842532,"MANUEL JOSE 		MOSQUERA POR EXCELENCIA EN LA RESIDENCIA.           ,UNIVERSIDAD DEL CAUCA",2009
0000531600,"Tercer Bayer-Encuentro Juvenil Ambiental Mundial (BEJA). Finalista por Colombia,BAYER S.A",2006
0000531600,"Resolución R-864/2006. Destacada participación en el Bayer- Encuentro Juvenil Ambiental Mundial.,UNIVERSIDAD DEL CAUCA",2006
0000531600,"Matricula de Honor ,UNIVERSIDAD DEL CAUCA",2004
0000531600,"Santa Fe Community College Dean´s List,Santa Fe Community College",2010
0001338409,"""DISTINCION ANDRES BELLO"",Ministerio De Educación Nacional - Mineducación",1996
0001345845,"Desempeño en labor docente en el programa de Medicina Veterinaria.,Universidad Antonio Nariño, Popayán",2011
0001345845,"Mención Honrosa Premio Clodovaldo Pavan,Sociedade Brasileira de Genética",2015
0001345845,"Primer Premio Mutation Research-Genetic Toxicology & Environmental Mutagenesis,Asociación Latinoamericana de Mutagenésis, Carcinogenésis y Terataogenésis",2016
0001345845,"Beca CAPES (Coordenação de Aperfeiçoamento de Pessoal de Nível Superior) ,Coordenação De Aperfeiçoamento De Pessoal De Nível Superior",2012
0001345845,"Reconocimiento por la producción científica al egresado,UNIVERSIDAD DEL CAUCA",2018
0001345845,"Honorable Mention Award,Universidade de São Paulo",2021
0001459330,"Docente Integral del Programa de Comunicación Social y Periodismo,CORPORACIÓN  UNIVERSITARIA COMFACAUCA - UNICOMFACAUCA",2016
0001459330,"Docente Integral del Programa de Comunicación Social y Periodismo,CORPORACIÓN  UNIVERSITARIA COMFACAUCA - UNICOMFACAUCA",2017
0001628102,"EGRESADO DEL AÑO 2018,CORPORACIÓN  UNIVERSITARIA COMFACAUCA - UNICOMFACAUCA",2018
0001511753,"Premio UNICOMFACAUCA - Didáctico y participativo (Reconocimiento Docente),CORPORACIÓN  UNIVERSITARIA COMFACAUCA - UNICOMFACAUCA",2014
0001511753,"Premio UNICOMFACAUCA -Autentico, Social y Amigable (Reconocimiento docente),CORPORACIÓN  UNIVERSITARIA COMFACAUCA - UNICOMFACAUCA",2015
0001511753,"Innovador y alegre,CORPORACIÓN  UNIVERSITARIA COMFACAUCA - UNICOMFACAUCA",2017
0001511753,"Creativo, Motivador e inspirador,CORPORACIÓN  UNIVERSITARIA COMFACAUCA - UNICOMFACAUCA",2016
0001511753,"Reconocimiento al grupo representativo de Teatro de Unicomfacauca,CORPORACIÓN  UNIVERSITARIA COMFACAUCA - UNICOMFACAUCA",2016
0001511753,"Máximo promedio de calificación docente en el programa de Comunicación Social y Periodismo  1-2022,CORPORACIÓN  UNIVERSITARIA COMFACAUCA - UNICOMFACAUCA",2022
0001083546,"Premio Regional de Periodismo La Bagatela. Mejor trabajo de grado universitario. ,Circulo de periodistas del Norte de Santander",2016
0001083546,"Reconocimiento de las narrativas culturales de los grupos de interés para la construcción de paz y la reconciliación,Ministerio De Cultura De Colombia",2016
0001083546,"Trabajo de grado meritorio,UNIVERSIDAD FRANCISCO DE PAULA SANTANDER",2016
0001083546,"Trabajo de grado meritorio,UNIVERSIDAD FRANCISCO DE PAULA SANTANDER",2014
0001083546,"Trabajo de grado meritorio,UNIVERSIDAD FRANCISCO DE PAULA SANTANDER",2016
0001083546,"Participación en el proceso de autoevaluación, documentación, visita de pares para la acreditación en alta calidad del programa de comunicación social,UNIVERSIDAD FRANCISCO DE PAULA SANTANDER",2018
0001514414,"Finalista en modalidad de fotografía comercial publicitaria de alto nivel en Suecia.,Hasselblad Latin America",2011
0001514414,"Concurso de Fotografía Marca Popayán,Alcaldia Municipal De Popayan",2013
0001569965,"Mención de honor curso extensivo inglés período I 2011,Colegio Mayor Del Cauca - Institución Universitaria",2011
0001569965,"Mención de honor curso extensivo inglés período I 2012,Colegio Mayor Del Cauca - Institución Universitaria",2012
0001569965,"Mención de honor curso extensivo inglés período I 2013,Colegio Mayor Del Cauca - Institución Universitaria",2013
0000552410,"Beca de investigación curatorial para los XI salones regionales.,Ministerio De Cultura De Colombia",2005
0000028478,"CALIFICACION SOBRESALIENTE DE UNA PONENCIA EN VI Simposio Internacional de Investigación Técnica Profesional y Tecnológica, IV Encuentro de Semilleros y III Encuentro de Grupos de Investigación 2016,Asociación Colombiana De Instituciones De Educación Superior con formación Técnica Profesional, Tecnológica o Universitaria",2016
0000028478,"MATRICULA DE HONOR POR OBTENCIÓN DEL PROMEDIO MÁS ALTO DE LA UNIVERSIDAD,CORPORACIÓN  UNIVERSITARIA COMFACAUCA - UNICOMFACAUCA",2018
0000028478,"MATRICULA DE HONOR POR OBTENCIÓN DEL PROMEDIO MÁS ALTO DEL PROGRAMA DE COMUNICACIÓN SOCIAL Y PERIODISMO,CORPORACIÓN  UNIVERSITARIA COMFACAUCA - UNICOMFACAUCA",2015
0000028478,"Grado de honor por promedio académico de carrera ,CORPORACIÓN  UNIVERSITARIA COMFACAUCA - UNICOMFACAUCA",2019
0000028478,"Egresada destacada 2020,CORPORACIÓN  UNIVERSITARIA COMFACAUCA - UNICOMFACAUCA",2020
0000028478,"Reconocimiento por la amplia y optima experiencia investigativa de la Corporación universitaria Comfacauca Unicomfacauca como estudiante de pregrado,CORPORACIÓN  UNIVERSITARIA COMFACAUCA - UNICOMFACAUCA",2019
0001681423,"orden del mérito de docencia en excelencia,FUNDACION UNIVERSITARIA DE POPAYAN",2022
0001425427,"Mención de Honor a la excelencia del trabajo de grado,PONTIFICIA UNIVERSIDAD JAVERIANA - PUJ - SEDE CALI",2006
0001425427,"Mención de Honor a la Excelencia Académica y Humana,PONTIFICIA UNIVERSIDAD JAVERIANA - PUJ - SEDE CALI",2006
0001425427,"Asistencia de docencia,UNIVERSIDAD DEL VALLE",2010
0001425427,"Trabajo de grado meritorio,UNIVERSIDAD DEL VALLE",2012
0001425427,"Beca Colciencias Doctorados Nacionales,Ministerio de Ciencia, Tecnología e Innovación",2015
0000081967,"DISTINCIÓN MERITORIA AL TRABAJO DE GRADO ,FUNDACION UNIVERSITARIA DE POPAYAN",2018
0001527667,"Beca por excelencia académica,UNIVERSIDAD DEL VALLE",2002
0001527667,"Beca por excelencia académica,UNIVERSIDAD DEL VALLE",2004
0001527667,"Padrinazgo universitario,Programa Padrinazgo Educativo Univalle",2004
0001527667,"Padrinazgo universitario,Programa Padrinazgo Educativo Univalle",2005
0001527667,"Padrinazgo universitario,Programa Padrinazgo Educativo Univalle",2006
0001527667,"Beca del programa ""Mujer y desarrollo"",Universitat De Valencia",2009
0001527667,"Beca del programa ""Mujer y desarrollo"",Universitat De Valencia",2010
0001527667,"Becas de residencia para estudiantes de paises en vías de desarrollo,Colegio Mayor Rector Peset. Universidad de Valencia",2013
0001527667,"Becas de residencia para estudiantes de paises en vías de desarrollo,Colegio Mayor Rector Peset. Universidad de Valencia",2014
0001527667,"Becas de residencia para estudiantes de paises en vías de desarrollo,Colegio Mayor Rector Peset. Universidad de Valencia",2015
0001527667,"Becas de residencia para estudiantes de paises en vías de desarrollo,Colegio Mayor Rector Peset. Universidad de Valencia",2016
0001527667,"Beca ""Jóvenes investigadores"" VIII Congreso Internacional de Ciencias Sociales Interdisciplinares. Praga (Republica Checa),Common Ground Publishing",2013
0001527667,"Beca ""Jóvenes investigadores"" X Congreso Internacional de Ciencias Sociales Interdisciplinares. Split (Croacia),Common Ground Publishing",2015
0001527667,"Calificación Sobresaliente y mención Cum laude tesis doctoral.,Universitat De Valencia",2017
0001527667,"Mejor docente en innovación educativa,FUNDACION UNIVERSITARIA DE POPAYAN",2023
0001341044,"Tesis meritoria,Universidad Autónoma Del Estado De México",2016
0000166590,"Orden al mérito académico javeriano,PONTIFICIA UNIVERSIDAD JAVERIANA - PUJ - SEDE CALI",2021
0000843962,"Trayectoria Investigativa, calidad de producción y excelencia científica en el fortalecimiento de la investigación en la Institución,FUNDACION UNIVERSITARIA DE POPAYAN",2020
0001462814,"BONO POR BECA UNIVERSITARIA,UNIVERSIDAD DE SAN BUENAVENTURA CALI",2012
0001462814,"EXCELENCIA INVESTIGATIVA GUILLERMO OCCAM,UNIVERSIDAD DE SAN BUENAVENTURA CALI",2013
0001462814,"EXCELENCIA ACADEMICA,UNIVERSIDAD DE SAN BUENAVENTURA CALI",2014
0001462814,"BECA, RECONOCIMIENTO ACADÉMICO ,UNIVERSIDAD DE SAN BUENAVENTURA CALI",2014
0001295683,"Tesis con Mención honorifica de Laureada,UNIVERSIDAD DEL VALLE",2011
0001295683,"Beca parcial por promedio académico,UNIVERSIDAD DEL VALLE",2009
0001295683,"Distinción como mejor proyecto en psicología de la Zona 8 del Departamento del Valle del Cauca,GOBERNACIÓN DEL VALLE DEL CAUCA",2007
0001295683,"Reconocimneto Mejor practicante,UNIVERSIDAD COOPERATIVA DE COLOMBIA",2004
0001295683,"Beca parcial por promedio académico,UNIVERSIDAD COOPERATIVA DE COLOMBIA",2003
0001295683,"Beca total por mejor promedio académico,UNIVERSIDAD COOPERATIVA DE COLOMBIA",2002
0001295683,"Beca Doctorado en Filosofía ,UNIVERSIDAD DEL VALLE",2018
0001295683,"MENCIÓN DE RECONOCIMIENTO POR EXCELENCIA EN DOCENCIA (1ER PUESTO),UNIVERSIDAD SANTIAGO DE CALI",2014
0001295683,"MENCIÓN DE RECONOCIENDO POR EXCELENCIA EN DOCENCIA (3ER PUESTO),UNIVERSIDAD SANTIAGO DE CALI",2015
0001649527,"Primer Lugar lV Convocatoria de Experiencias Significativas en Pscología en Colombia,COLEGIO COLOMBIANO DE PSICÓLOGOS",2018
0001674093,"DESEMPEÑO EN PRÁCTICA EDUCATIVA,FUNDACION UNIVERSITARIA DE POPAYAN",2018
0000202436,"Mención Meritoria al Trabajo de Grado,UNIVERSIDAD DEL VALLE",2002
0000202436,"Reconocimiento Investigativo Guillermo de Ockham,UNIVERSIDAD DE SAN BUENAVENTURA CALI",2016
0000202436,"MENCIÓN DE HONOR,UNIVERSIDAD DE SAN BUENAVENTURA CALI,UNIVERSIDAD DE SAN BUENAVENTURA CALI",2018
0000523534,"Reconocimiento a docente destacado por fomento a la investigación institucional,FUNDACION UNIVERSITARIA DE POPAYAN",2019
0000040926,"Distinción al Mérito. Ministerio del Interior y de Justicia, República de Colombia. Misión Colombia terremoto Haití 2010,Ministerio del Interior. Gobierno de Colombia",2010
0000040926,"Becaria Colfuturo y Universitè de Genève 2014- 2015 para el programa del Master en estudios avanzados en Acción Humanitaria. Ginebra, Suiza 2015.,Colfuturo",2014
0000130665,"Practica Exitosa,FUNDACION UNIVERSITARIA DE POPAYAN",2016
0000130665,"Excelencia Académica,Escuela de salud del Cauca",2010
0000130665,"Distinción académica al trabajo de grado,FUNDACION UNIVERSITARIA DE POPAYAN",2016
0001582638,"TESIS MERITORIA:Relación entre el baile y el autoconcepto físico en un grupo de adultos mayores de una cohorte expuesta y no expuesta de indeportes cauca,FUNDACION UNIVERSITARIA DE POPAYAN",2018
0001582638,"sobresaliente,FUNDACION UNIVERSITARIA DE POPAYAN",2020
0001582638,"TESIS MERITORIA: Percepción De La Espiritualidad Del Personal De Enfermería En La Ucin Del Hospital Susana López De Valencia Como Recurso De Afrontamiento Ante La Muerte De Sus Pacientes Desde La Logoterapia,FUNDACION UNIVERSITARIA DE POPAYAN",2020
0001582638,"Mención de Honor por la Excelencia del Trabajo de Grado: Experiencias de profesionales de la salud en la implementación de los servicios de salud amigables para adolescentes y jóvenes de la ciudad de Cali.,PONTIFICIA UNIVERSIDAD JAVERIANA - PUJ - SEDE CALI",2021
0001649369,"Primer lugar en la cuarta convocatoria de Reconocimiento de Experiencias Significativas de Psicología en Colombia,Colegio Colombiano de Psicología",2018
0001649369,"Docencia de excelencia,FUNDACION UNIVERSITARIA DE POPAYAN",2021
0000792900,"Trayectoria investigativa, calidad en la produccion y excelencia cientifica.,FUNDACION UNIVERSITARIA DE POPAYAN",2020
0000025623,"Más Alta calificación de la Escuela de Administración Pública promoción 2000-2001,UNIVERSIDAD TECNICA DE AMBATO",2001
0001743601,"Órden del Mérito Laboral,FUNDACION UNIVERSITARIA DE POPAYAN",2021
0000638013,"Beca de matrícula para el Programa en Ciencias Políticas,UNIVERSIDAD DEL CAUCA",2000
0001541550,"Trayectoria académica doctoral en la tesis titulada ""la psicosis: un dialogo posible desde la hermenéutica de Paul Ricoeur entre el psicoanálisis freudiano y la literatura"" ,UNIVERSIDAD DEL CAUCA",2021
0001541550,"Consolidación de procesos sociales / empresariales que contribuyen a la formación integral de los estudiantes en la Región Caribe de la Corporación Universitaria del Caribe  ,CORPORACIÓN UNIVERSITARIA DEL CARIBE - CECAR",2021
0001541550,"Evento de socialización de experiencias en la practica clinica organizado por la Corporación Universitaria del Caribe CECAR y la Escuela de Profesional de Psicología de la Universidad César Vallejo,Universidad Cesar Vallejo",2021
0001388799,"Sobresaliente Cum-Laude en Tesis Doctoral,Universidad De Malaga",2014
0001388799,"Beca UMA,Universidad De Malaga",2012
0001388799,"DEA,Universidad De Malaga",2012
0001388799,"Reconocimiento por clasificación como investigadora Junior,UNIVERSIDAD CATÓLICA DE MANIZALES",2017
0001388799,"Promoción en el Escalafón Profesoral Categoría Asociado,UNIVERSIDAD CATÓLICA DE MANIZALES",2015
0001388799,"Apoyo Posdoctorado,UNIVERSIDAD CATÓLICA DE MANIZALES",2017
0001388799,"Coordinación Nodo Eje Cafetero de Posgrados,Red Colombiana de Posgrados",2017
0001388799,"Aval para la postulación nodo eje cafetero de posgrados,UNIVERSIDAD CATÓLICA DE MANIZALES",2017
0001388799,"LIDER DEL GRUPO ALFA,UNIVERSIDAD CATÓLICA DE MANIZALES",2018
0001388799,"Aval de la rectoría de la Universidad Católica de Manizales,UNIVERSIDAD CATÓLICA DE MANIZALES",2018
0001388799,"Homologación del titulo de Psicólogo,MINISTERIO DE EDUCACION Y CIENCIA",2008
0001388799,"Convalidación del titulo de Doctorado,Ministerio De Educación Nacional - Mineducación",2016
0001388799,"Certificado como integrante del Comite Editorial,UNIVERSIDAD CATÓLICA DE MANIZALES",2018
0001388799,"Certificado comité de evaluación profesoral UCM,UNIVERSIDAD CATÓLICA DE MANIZALES",2018
0001388799,"Certificado Comité Científico Reflexión Politíca,UNIVERSIDAD AUTONOMA DE BUCARAMANGA",2015
0001388799,"Certificado Comité Científico CoRubric16,Universidad De Malaga",2016
0001388799,"Certificado PRACTICUM,Universidad De Malaga",2018
0001388799,"Certificado miembro activo ASOCIACION COLOMBIANA PARA EL AVENCE DE LA CIENCIA,Asociación Colombiana Para El Avance De La Ciencia - Acac",2019
0001388799,"Organizadora Día Institucional de la Investigación CESMAG,Institución Universitaria Sesmag",2018
0001388799,"Organizadora Lanzamiento de Libros UCM,UNIVERSIDAD CATÓLICA DE MANIZALES",2017
0001388799,"Organizadora Congreso CoRubric16,Universidad De Malaga",2016
0001388799,"Organizadora Congreso Internacional de Evaluación,Universidad De Malaga",2016
0001388799,"Organizadora Workshop MOOC,Universidad De Malaga",2014
0001388799,"Reconocimiento trayectoria investigativa, calidad de producción y excelencia científica INVESTIGADOR ASOCIADO,FUNDACION UNIVERSITARIA DE POPAYAN",2020
0000001408,"Reconocimiento por su proyección, dedicación y aportes al programa en temas académicos.,Colegio Mayor Del Cauca - Institución Universitaria",2021
0000001408,"Cumplimiento de sus funciones académicas en la Facultad de Ciencias Sociales y de la Administración,Colegio Mayor Del Cauca - Institución Universitaria",2021
0000544191,"MENCION DE HONOR,Colegio Mayor Del Cauca - Institución Universitaria",2015
0000435724,"Por la labor realizada con el Proyecto Ceres Caucatec,Asociación de Productores de Comunicación ASPROCOM",2006
0000435724,"DISTINCIÓN DE COLABORADOR POR LOS SERVICIOS A LA CORPOPRACIÓN UNIVERSITARIA AUTÓNOMA DEL CAUCA,CORPORACIÓN UNIVERSITARIA AUTÓNOMA DEL CAUCA",2005
0000435724,"Mejor Docente Facultad de Ciencias Sociales y de la Administración - Colegio Mayor del Cauca,Colegio Mayor Del Cauca - Institución Universitaria",2016
0000435724,"Reconocimiento por el alto nivel académico por la conferencia: ¿Contextos de la Investigación en la Facultad de Ciencias Administrativas, Contables y Económicas en la Corporación Universitaria Autónoma del Cauca¿,Universidad Tecnica Del Norte. Ibarra. Ec",2011
0000435724,"Reconocimiento como una de las mejores ponencias presentadas en el marco del VII Encuentro Regional de investigación y IV encuentro de semilleros de investigación Asociación Colombiana de Facultades de Administración ASCOLFA Capítulo Sur occidente y RIASC,ASCOLFA",2022
0000435724,"Reconocimiento por su dedicación y aporte a la planeación regional del Pacífico colombiano ¿ Pionero Manglar ,Región Administrativa y de Planificación RAP Pacífico",2021
0001472165,"ACUERDO N° 05 DE 2016 POR EL CUAL SE APRUEBA EL PLAN DE DESARROLLO MUNICIPAL DE CALDONO 2016-2019,CONCEJO MUNICIPAL DE CALDONO",2016
0001472165,"ACUERDO N° 10 DE 2016 DEL CONCEJO MUNICIPAL DE MORALES POR EL SE APRUEBA EL PLAN DE DESARROLLO MUNICIPAL DE MORALES,CONCEJO MUNICIPAL DE MORALES",2016
0001472165,"CERTIFICADO PUBLICACION ARTICULO CIENTIFICO ,Universidad Politécnica Estatal del Carchi",2019
0001414661,"Reconocimiento a la Labor Docente 2015-2016,Colegio Mayor Del Cauca - Institución Universitaria",2016
0001414661,"Aporte al Desarrollo de la Educación en América Latina,Universidad Benito Juárez G",2018
0001414661,"Reconocimiento por Apoyo en los Procesos Académico, Administrativo y Financiero ,Colegio Mayor Del Cauca - Institución Universitaria",2021
0001414661,"Reconocimiento por Gestión y Liderazgo como Rector ante los Distintos Retos Institucionales, Locales y Nacionales,Colegio Mayor Del Cauca - Institución Universitaria",2021
0001649894,"Medalla Colegio Mayor del Cauca,Colegio Mayor Del Cauca - Institución Universitaria",2008
0001649894,"Medalla Colegio Mayor del Cauca,Colegio Mayor Del Cauca - Institución Universitaria",2012
0001649894,"Mejor Bachiller Comercial,Instituto De Enesñanza Media Diversificada-Inem",2003
0001649894,"Reconocimiento de la Junta Directiva del CDA SAS por el aporte a la creaciòn y lanzamiento de la empresa.,Centro Diagnostico Automotor",2014
0001649894,"Mejor colaborador proactividad,Colegio Mayor Del Cauca - Institución Universitaria",2015
0001649894,"Egresado Distinguido - Nominado Excelencia Académica,Colegio Mayor Del Cauca - Institución Universitaria",2016
0001649894,"Excelente labor docente,Colegio Mayor Del Cauca - Institución Universitaria",2019
0001649894,"Cumplimiento de sus funciones académicas en la Facultad de Ciencias Sociales y de la Administración, Colegio Mayor Del Cauca - Institución Universitaria ,Colegio Mayor Del Cauca - Institución Universitaria",2021
0001649894,"Colaborador sentido de pertenencia IUNIMAYOR,Colegio Mayor Del Cauca - Institución Universitaria",2016
0001649894,"Por su excelente desempeño en la Facultad de Ciencias Sociales y de la Administración, el fortalecimiento de nuestros procesos misionales ,Colegio Mayor Del Cauca - Institución Universitaria",2020
0001649894,"Categoría Excelencia Docente,Colegio Mayor Del Cauca - Institución Universitaria",2022
0001649894,"Por su compromiso y destacada contribución en el programa profesional Administración Financiera - Mejor evaluación docente año 2021,Colegio Mayor Del Cauca - Institución Universitaria",2022
0000077067,"RECONOCIMIENTO MEJOR EVALUACIÓN DOCENTE,Colegio Mayor Del Cauca - Institución Universitaria",2019
0000077067,"RECONOCIMIENTO POR EXCELENTE LABOR DOCENTE,Colegio Mayor Del Cauca - Institución Universitaria",2022
0000404691,"POR SU LABOR Y COMPROMISO INSTITUCIONAL,UNIVERSIDAD COOPERATIVA DE COLOMBIA",2009
0000404691,"POR SU LABOR DOCENTE,UNIVERSIDAD COOPERATIVA DE COLOMBIA",2012
0000404691,"Encuentro de experiencias en investigación,Colegio Mayor Del Cauca - Institución Universitaria",2021
0000404691,"Por su compromiso, innovación, creatividad, pasión y amor con el que asumió la docencia en medio del aislamiento por COVID-19,Colegio Mayor Del Cauca - Institución Universitaria",2020
0000077065,"Reconocmiento por valiosa gestiòn en Salud Ocupacional y participaciòn en ""Positiva Premia una experiencia Positiva 2010,Positiva Compañia de Seguros",2010
0000077065,"Excelente labor docente en el programa Tecnologìa en Gestiòn Empresarial de la Facultad de Ciencias Sociales y de la Administraciòn,Colegio Mayor Del Cauca - Institución Universitaria",2019
0000957127,"1 Puesto Feria de la Ciencia,Colegio Champagnat",1986
0000192635,"Mención de honor,UNIVERSIDAD DEL CAUCA",2014
0000192635,"Trabajo de Grado titulado ""Obtención de películas con propiedades antifúngicas a partir de almidón y nanopartículas de ZnO: efecto sobre Botrytis cinérea y Aspergillus niger"".,UNIVERSIDAD DEL CAUCA",2016
0000192635,"Mención de Honor a Trabajo de Grado:2016,UNIVERSIDAD DEL CAUCA",2016
0000192635,"Mención Honorífica - Resolución N 398 Consejo de Facultad de Ciencias Naturales Exactas y de la Educación ,UNIVERSIDAD DEL CAUCA",2021
0000192635,"Tesis laureada,UNIVERSIDAD DEL VALLE - SEDE CALI",2022
0000192635,"Mención Honorífica a un Trabajo de Grado,UNIVERSIDAD DEL CAUCA",2022
0000499218,"Mención honorífica,UNIVERSIDAD DEL CAUCA",2019
0001470299,TRABAJO DESTACADO,2013
0000939900,"Mención de Honor Tesis Doctoral,Universidad Nacional de Colombia Sede Manizales",2020
0000707813,"Tesis Meritoria de Maestría en Física,UNIVERSIDAD NACIONAL DE COLOMBIA",2010
0000707813,"Beca Francisco José de Caldas para estudio en el exterior,Ministerio de Ciencia, Tecnología e Innovación",2009
0000707813,"Beca de Intercambio ,Universidad Nacional De La Plata",2013
0000707813,"Beca de Postdoctorado,Conicet",2015
0000707813,"Tesis Sobresaliente de Doctorado,Universidad Nacional De La Plata",2015
0000707813,"Beca para participar en actividades previstas para el 2015 en el marco del CONVENIO ICTP-Departamento de Física UNLP (Federation Arrangement Scheme) ,International Centre For Theoretical Physics",2016
0000707813,"Highlighting Outstanding Work,International Union of Pure and Appied Chemistry",2017
0000707813,"Tesis sobresaliente de Doctorado,Universidad Nacional De La Plata",2017
0000707813,"Impactful Research Highlights from Langmuir,Amer Chemical Soc",2018
0000707813,"Premio INNOVAR 2018,Ministerio de Educación, Ciencia y Tecnología - Argentina",2018
0000707813,"Profesor Invitado de la Universidad Nacional de La Plata,Universidad Nacional de La Plata",2018
0000707813,"Scientific Higlight Research Work,Instituto de Ciencias de los Materiales de Barcelona",2019
0000707813,"Reconocimiento al Mérito Científico,Institución Universitaria CESMAG",2019
0000707813,"Tesis Meritoria,Universidad Cesmag",2019
0001527513,"DIPLOMA DE GRADUADO DISTINGUIDO ,Universidad Nacional De Mar Del Plata",2020
0000055801,"Reconocimiento de Matrícula de honor,UNIVERSIDAD DEL CAUCA",2014
0000055801,"Reconocimiento de Matrícula de honor,UNIVERSIDAD DEL CAUCA",2015
0000055801,"Reconocimiento de Media Matrícula de honor,UNIVERSIDAD DEL CAUCA",2016
0000055801,"Reconocimiento de Media Matrícula de honor,UNIVERSIDAD DEL CAUCA",2017
0000942421,"Prêmio de Segundo Melhor Trabalho Apresentado no 60 Congresso Brasileiro de Cerâmica,Associacao Brasileira de Cerámica",2016
0000942421,"Beca para Maestría CAPES,CAPES - Coordenação de aperfeiçoamento de pessoal de nivel superior",2010
0000012580,"Tesis Laureada de Doctorado,Red De Universidades Del Doctorado En Ciencias De La Educación",2007
0000012580,"Profesor Eminente,UNIVERSIDAD DEL CAUCA",2019
0000181854,"Programa de estimulos a Investigadores,Ministerio de Ciencia, Tecnología e Innovación",1996
0000534250,"Mención de merito tesis doctoral,Universidade Federal de São Carlos",2015
0000534250,"Beca doctoral,Universidade Federal de São Carlos",2011
0000534250,"Beca completa maestria,Fundação De Empreendimentos Científicos E Tecnológicos",2008
0000534250,"Beca posdoctoral position Universidade Federal de Sao Carlos,Universidade Federal de São Carlos",2015
0001841420,"Egresado destacado por su liderazgo, visibilidad profesional y compromiso con la región caucana,UNIVERSIDAD DEL CAUCA",2018
0001876837,"Participante distinguido en el concurso nacional de habilidades de residente quirurgico, sociedad colombiana de cirugia,Sociedad Colombiana De Cirugia",2019
0001876837,": Primer lugar en el concurso Mejores trabajos de investigación en la Segunda Jornada de socialización de la investigación Conozcamos y apliquemos la investigación que hacemos, 2014. Con el trabajo de investigación titulado ¿Caracterización de un brote de,UNIVERSIDAD DEL CAUCA",2014
0000031543,"Primer puesto por destacado desempeño concurso bolsa millonaria- categoría docente con mayor rentabilidad FUP,BOLSA DE VALORES DE COLOMBIA",2017
0000027968,"Finalista Regional para el Concurso Olimpiadas Nacionales de Economía,Federación nacional de Estudiantes de Economía",2012
0000027968,"Seleccionada Regional del Curso de Extensión Universitaria En Economía,Banco De La República - Bogotá",2014
0000027968,"Seleccionada en Noche de los Cien Mejores,UNIVERSIDAD DEL CAUCA",2014
0000027968,"Seleccionada Regional del Programa Semillero de Talentos,Fundación Centro De Estudios Para El Futuro",2016
0000027968,"Seleccionada Nacional del Programa de Desarrollo Vocacional para Mujeres,Seul National University",2018
0000702269,"Primer puesto: Concurso de Cuento Breve Ciudad de Manizales,Centro de Escritores de Manizales",2003
0000702269,"Tesis de maestría meritoria,UNIVERSIDAD DE CALDAS",2006
0000702269,"Tercer puesto concurso de cuento literario,COOPERATIVA DE PROFESIONALES DE CALDAS",2006
0000702269,"Summa cum laude,UNIVERSIDAD PONTIFICIA BOLIVARIANA",2018
0000702269,"Mención honorífica,UNIVERSIDAD DEL CAUCA",2018
0000702269,"Mención honorífica ,UNIVERSIDAD DEL CAUCA",2017
0000702269,"Tesis meritoria,UNIVERSIDAD DEL VALLE",2019
0000702269,"Mención honorífica,UNIVERSIDAD DEL CAUCA",2022
0000184658,"Mención de honor Pasantías en bibliotecas públicas - Convocatoria de estímulos 2017,Ministerio De Cultura De Colombia",2017
